"","cg06313935","cg05782445","cg20491914","cg18327056","cg01805869","cg17263061","cg18101022","cg01643580","cg20955989","cg19115882","cg01137141","cg06562172","cg01627597","cg14254480","cg11415491","cg13460121","cg20209499","cg25198111","cg05616379","cg22313606","cg10356210","cg11273176","cg06854842","cg16398133","cg08605458","cg06318013","cg13539203","cg24304658","cg23136742","cg27485108","cg01704636","cg16842187","cg25444821","cg19991086","cg04626686","barcode","foliocc"
"11",0.676615459083889,0.390711427263886,0.251827677278293,0.168698617020596,0.0215479391373878,0.00910304882126123,0.0579927768109579,0.259831625929741,0.282434183927651,0.691164226222611,0.933320116223921,0.899325185545344,0.646083391315843,0.838075628388245,0.879857348643988,0.820052516505513,0.889882718122039,0.857075353650772,0.848246654876703,0.803092480090375,0.682361408725118,0.907498421666989,0.606344693070779,0.841563871050304,0.865014737607119,0.877902245368868,0.883680093279809,0.991620358434468,0.842514111221606,0.385524284944704,0.51109450669554,0.69185071999658,0.858099258892091,0.792537490380993,0.579508027899839,"201501960040_R01C01",496
"12",0.626667242817993,0.399636278094273,0.248951536848754,0.231216154411405,0.0234872322674349,0.00230602222261753,0.0617733728683313,0.280894849840393,0.269826770392792,0.692685688973262,0.893693294360062,0.885846037047394,0.64002939097137,0.868983761352682,0.876438474021226,0.82584512226394,0.90890214770627,0.87197847273491,0.846672616166874,0.809740822355422,0.713771910969378,0.911172323657525,0.653078365901334,0.888863643490152,0.867754884347446,0.910114221401852,0.863153044555586,0.991047285541583,0.811874907910893,0.368033096226395,0.489966469320016,0.507768800763194,0.832922323001538,0.768413211930469,0.585241817225106,"201501960040_R03C01",734
"13",0.640814796530878,0.365593553726801,0.207842032093002,0.153837816487204,0.0155965429626892,0.00556351239828672,0.0490910877782086,0.242923925481455,0.275847920301527,0.636383918159434,0.922697424600684,0.903636959188481,0.600479524655403,0.858702072436624,0.902023286718643,0.847635926421568,0.848011178652785,0.86291065803412,0.868752094937622,0.807541716585975,0.634322546426482,0.87680543298229,0.590254759029516,0.855486350344099,0.876576424495489,0.886717459257273,0.836986444516026,0.99579932304716,0.857164532471087,0.356582109942751,0.53539675474445,0.651482387573902,0.852952372233141,0.829009872346312,0.642346487203506,"201501960040_R05C01",648
"14",0.64126332936888,0.419910352531069,0.215399007735342,0.175600423708561,0.0299914863855261,0.00857696449546827,0.0765557332525019,0.286452808855742,0.248975072108371,0.670882681269692,0.900613738051175,0.929695455814838,0.613856223343756,0.854351824176733,0.890479657545261,0.815108375055744,0.890379340921075,0.86004285818916,0.850466507471249,0.796811090081263,0.692042322003924,0.894656734701315,0.603920760555151,0.880261110076327,0.860559890690567,0.867640044687514,0.884760573625568,0.990722837979013,0.861839930540625,0.366977292539844,0.54127180929987,0.606075181793884,0.850930707743775,0.807106506076631,0.590481291264144,"201501960040_R07C01",76
"15",0.672140459380996,0.361224070059538,0.228257760016372,0.18431121055037,0.0279214383188827,0.0102959393926991,0.0652078201194658,0.242826095711854,0.246405488304889,0.641018657080475,0.923536806156556,0.910939455565826,0.626243345022811,0.843590004923558,0.885633733538299,0.841485439743949,0.87779855670476,0.878893221647686,0.876266376041486,0.822032052109498,0.669644967823292,0.889313326083867,0.599967546171058,0.837987018442718,0.876344706484134,0.866873430022612,0.904689967426991,0.991776087932586,0.878753229515548,0.426688037442326,0.520742551144802,0.648032732270208,0.837305359475896,0.803946039838971,0.573085281603832,"201501960040_R08C01",460
"16",0.647290210873606,0.383208340099039,0.280499165992607,0.17909368378084,0.019097831616871,0.00737491070100476,0.0578505939293429,0.262922256633284,0.208819368022981,0.700355819972452,0.907066143256273,0.90570278279767,0.678355190328198,0.880686409734183,0.905239612611171,0.862781823254401,0.883258633971883,0.88212501300012,0.894551713336833,0.891956429577366,0.680049595509911,0.903599202217965,0.644477558074178,0.867599781412746,0.879142648541468,0.902400231791174,0.908757870764138,0.993586880037263,0.80971973241291,0.290857505392967,0.498169304516555,0.5024751935219,0.862229046959288,0.778133237727932,0.599481416252647,"201501960059_R03C01",2103
"17",0.716857103017924,0.412405930883361,0.268857658347091,0.234105615297167,0.0176340892140651,0.00289066087787777,0.076231303474943,0.271396243974463,0.259752222657462,0.72463205828155,0.917497767277809,0.91771086870466,0.656877425184483,0.888949230510395,0.893179142503566,0.824949817339868,0.894688235337568,0.848227450660235,0.862408011038413,0.855171652289151,0.706448149976916,0.899694446224008,0.644903073543368,0.879187849649986,0.882234023339764,0.905482799417668,0.890731179900801,0.993876215256793,0.901253369156131,0.365848852360799,0.535099613677733,0.655126648222217,0.844346208446088,0.825210014756837,0.604927428842146,"201501960059_R04C01",95
"18",0.726584327902454,0.418651870648345,0.244380521513805,0.274892292812259,0.0109763278898823,0.00138151700251826,0.0715856419448787,0.230997620961129,0.31352920400213,0.738036413244909,0.916127962087498,0.940259183423164,0.689630497189943,0.872248215953483,0.919182619002533,0.81966556635768,0.916838615996152,0.888831100777865,0.882796396642584,0.841472066839304,0.717891767024508,0.902113630137696,0.663032089089927,0.881635120797576,0.879535129463842,0.90325920295003,0.908973670958156,0.990741176447074,0.825660300753242,0.418162862006407,0.561093551000572,0.670220195612269,0.852757883857816,0.777847089429564,0.589853813715794,"201501960059_R05C01",272
"19",0.677348781147739,0.376372418328374,0.236704248320462,0.202261828854634,0.0343983141719666,0.0042834389740921,0.0904191184521879,0.225159687372288,0.263008500919704,0.663921622982701,0.909208177420982,0.904669831768234,0.607131485757946,0.865648919236512,0.888023176129238,0.844474922139937,0.880086009743011,0.870640188535495,0.839789982426682,0.852215296946619,0.675734715158995,0.897522841701939,0.599758380688052,0.895607316156115,0.849091433017156,0.872438702674455,0.82052096985084,0.993124274012817,0.815557738761213,0.359231148591709,0.503475545447352,0.664236676333337,0.847163899019036,0.820890438324645,0.575865786035871,"201501960059_R06C01",759
"20",0.635864978311595,0.3949014575167,0.236787002091335,0.217007697855435,0.0260777899335626,0.00726226650571237,0.0641534179410857,0.299361789299943,0.278737596958085,0.714738431898156,0.911396088062364,0.901360989354331,0.645514006079046,0.834384370722282,0.88256952878524,0.835003484870627,0.882598477030901,0.871389837338063,0.86854324357093,0.822654902666145,0.66920065334822,0.883766781175298,0.634248343216995,0.89270014003831,0.884672953766072,0.891610136566042,0.882279337057479,0.991249199062813,0.792941002941439,0.266225921793948,0.418562468545986,0.46314799673703,0.839735998232223,0.802476286486157,0.610243427873293,"201501960059_R08C01",659
"21",0.606723738674764,0.39589578504701,0.21563351769165,0.141939433734137,0.0414042665196681,0.00376488007239551,0.0801334081441638,0.257095249770331,0.289366451971906,0.679768537702312,0.926500383158562,0.921194964510776,0.635929653752924,0.861066367843276,0.916004502837595,0.762513177357779,0.838542539549259,0.880768137056283,0.844516150166938,0.799186327226146,0.677993185833803,0.877149841495352,0.588078289803809,0.875638925169528,0.884653629513641,0.904611263193887,0.849835624248153,0.991934827130627,0.757077730253485,0.289483086341737,0.467575198335368,0.653909468736986,0.849122890710077,0.755621049152625,0.585803386481444,"201501970019_R02C01",650
"22",0.660212276803302,0.387987163407455,0.217137162741137,0.20541035777972,0.0140961755583802,0.00157449007891878,0.0819748015608704,0.25360291522731,0.236785917837926,0.717290908177824,0.915558160471515,0.897785762436933,0.640239277802861,0.885693437585357,0.878307288756729,0.809284032857,0.902295196577512,0.872400021251734,0.880902437225164,0.816785719344201,0.707478876510774,0.911288870176974,0.686845751792869,0.889841740897062,0.795312071329728,0.469533763643536,0.839214576829029,0.989879793680401,0.768403061659084,0.431041467031005,0.486922340352028,0.628268326737258,0.840869877650385,0.769584953428002,0.603550444635342,"201501970019_R04C01",746
"23",0.626015720742068,0.418764572010606,0.235675682396722,0.202196050985282,0.0216730924383501,0.00451437597010376,0.0773327596368685,0.298352228128689,0.302326910041553,0.678522473291156,0.890395697547976,0.908659809629595,0.639904142687819,0.849239435565681,0.876747514340831,0.82832526401391,0.897844222472119,0.861985698734257,0.855762141071374,0.833151560831242,0.692122893491753,0.883684842933309,0.603745441716816,0.888305824135614,0.861078843598498,0.886206702505722,0.859530276992044,0.989755538623852,0.815347857336824,0.254925697606688,0.408365570570111,0.407603599656982,0.855204061554241,0.78174359015699,0.592465632754629,"201501970019_R05C01",262
"24",0.676322816164786,0.385595258482576,0.25005488330195,0.173239129314831,0.021963594456686,0.00386722753227374,0.053034570015691,0.277591312020986,0.256997560170805,0.664346596600261,0.906654381835851,0.906774559547373,0.635062990868076,0.854254727135797,0.882917971728819,0.827839141333788,0.909612591431805,0.85395306736021,0.842799443155643,0.813741859618285,0.663334670725304,0.89825630834086,0.597618637738803,0.873205033245214,0.893051483927853,0.888651143225817,0.851306996186355,0.987708936690692,0.802266889131231,0.342534210172323,0.501495075904179,0.587050968353665,0.840931972625534,0.783686875256541,0.620779721776204,"201501970019_R08C01",714
"25",0.620218246754633,0.356843558736164,0.216906037253731,0.14119012685564,0.0167173027011964,0.00489292206560931,0.0660695194382029,0.268191189121315,0.271873373294655,0.66044960094216,0.912002170652312,0.918240847692543,0.633664976404106,0.836132504687358,0.912630503179768,0.835863170507255,0.885094289070061,0.885395680228998,0.883211961312619,0.797472271514553,0.717661482289144,0.899985260858328,0.670446050437706,0.872063114581632,0.895645709935762,0.880870072630809,0.905336500236698,0.990355947714852,0.842818187764935,0.260068545040033,0.493401907005924,0.624128719217452,0.869811715104739,0.794199142364881,0.60425178936274,"201501970023_R01C01",695
"26",0.612754877432708,0.375259963086214,0.244816902784055,0.226201550333463,0.0299248184121946,0.00530542161660803,0.0864328752407554,0.276774693754181,0.283841393526401,0.641275912247068,0.926769599908262,0.91681255954684,0.618507252059685,0.871580523790301,0.878977130740109,0.816219608847038,0.890818647510539,0.898619051242801,0.879001395627804,0.814896946388911,0.680366053923009,0.867790301724269,0.60787956826691,0.848747576764948,0.84461918382562,0.894516997926515,0.880861367715687,0.990033848162513,0.825801364392011,0.377838708761251,0.480148936583103,0.551014134708891,0.840108216334847,0.775674358240038,0.586381491912038,"201501970023_R04C01",827
"27",0.686347367975846,0.407615274610187,0.24902729539915,0.235541769487505,0.0400175790062443,0.00442125409848262,0.0782368763406804,0.290548020280426,0.314446120932057,0.717852724931668,0.892200109197429,0.905767245659627,0.654806154539861,0.876792440707717,0.889435620780086,0.814522003496922,0.893325436932477,0.859335560150501,0.851598441475603,0.811515393749897,0.656346984399833,0.912031211451489,0.619484212671037,0.894097682017068,0.864659146119696,0.886903927160662,0.864824522658146,0.981129167503418,0.878607995178816,0.410132432015903,0.556893720729377,0.680209837911232,0.814734488613802,0.840549169932634,0.616183773164011,"201501970023_R06C01",346
"28",0.614921850378275,0.378128830366207,0.255375533615227,0.178658539420214,0.0153203712350207,0.00526136060432112,0.0702518575244535,0.294522819769898,0.26716070042662,0.667080390202167,0.925070793883021,0.909301134234581,0.645060875194564,0.869789325462529,0.893364228534246,0.825552513447728,0.897297494050793,0.867786608711868,0.859076409424672,0.813610834423587,0.644092276236508,0.897586334753981,0.602003523863542,0.848390965248564,0.913259770070905,0.854646749220209,0.871738876273165,0.9823307190623,0.839180639535766,0.419076757374771,0.567535937472336,0.677907849391384,0.84486551661936,0.807716867834791,0.63749410253263,"201501970023_R07C01",2006
"29",0.6449790858178,0.3827083616066,0.235985382935787,0.201230107751305,0.039316033449553,0.00767421223162903,0.0904150685700265,0.28051215814564,0.2199661404307,0.676085762848145,0.917127529255486,0.893480321226001,0.637063732604318,0.860563564836523,0.852915311182472,0.824395829887669,0.917033772640747,0.830956412931416,0.859933193599425,0.806973376201326,0.683296995496481,0.916108223866318,0.627579431646713,0.867904210076723,0.856226168969696,0.885576135466555,0.886024053633229,0.993673781027118,0.80162577936647,0.378456075422654,0.519193924753989,0.576849196722828,0.810700394405599,0.79243778612382,0.60067004124767,"201501970023_R08C01",270
"30",0.634969175193126,0.408635789934013,0.26438741364127,0.244840556683782,0.0160376532697283,0.00530382770123842,0.0561236310728607,0.260217090677871,0.232130696232749,0.636309109044107,0.907199110262562,0.928162958883298,0.590122132199888,0.899662444396281,0.888497770915996,0.849212650731745,0.860675291632584,0.872601625398821,0.859412409696548,0.840087032411621,0.68703194122063,0.893218580697799,0.649420369166305,0.860442023685375,0.828380519286144,0.917172862751251,0.870090454170208,0.990165795566678,0.88312130685636,0.32926568178892,0.502706712331074,0.592823172045622,0.865917057704053,0.781414993151665,0.605644226705276,"201501970036_R01C01",267
"31",0.600255208418762,0.353002092696722,0.209781127748168,0.185235148741611,0.0187606527232052,0.00611506573161077,0.0586168764016067,0.222980217926546,0.253987596843849,0.680871804171981,0.91962328601985,0.920184987555983,0.635086524551601,0.888995732837691,0.887627335675162,0.829975851081952,0.871554987099269,0.878793059664045,0.87040759856473,0.822664930597798,0.693816614813681,0.894025014632205,0.649183261132373,0.877992193872736,0.838415461703982,0.888341594663202,0.843472652086402,0.991509364349746,0.833492101227369,0.312917246226364,0.472922459906718,0.539329788933345,0.84769227104677,0.809046221227653,0.602125064206235,"201501970036_R03C01",361
"32",0.664582082740185,0.384960579516374,0.237661065412842,0.228388455048374,0.019667862566272,0.0054848182908194,0.0580125526261851,0.219245629932315,0.279942898378024,0.708975751314231,0.917188193376026,0.905562022685633,0.633072856373491,0.85938361045411,0.927296844720534,0.858020106190743,0.897017947911421,0.876574020363976,0.874183698471471,0.828903057225485,0.683444920006387,0.912672093985266,0.61924868965903,0.88280331572179,0.849212136162544,0.874911963155881,0.866732604596546,0.990622771698881,0.79194078412099,0.381696481352967,0.479056908724643,0.544541034960397,0.854724124035356,0.765475539045384,0.565157668991921,"201501970036_R04C01",215
"33",0.706878108453591,0.344866560756848,0.175456231682329,0.17354139885259,0.0185815662337378,0.00836734065513396,0.0714896303227903,0.206204919571706,0.272831212993023,0.692076055940573,0.910041049236813,0.907092921817981,0.641902110339001,0.855261582866047,0.892834805337248,0.844204893171376,0.900640346184211,0.87045445141083,0.896458232210306,0.828895999796697,0.670524813079638,0.906857100083839,0.632609963098406,0.865502216090142,0.886152652539893,0.892534213341686,0.892774985547788,0.993456925017991,0.828582395036416,0.301022816953739,0.466069346027272,0.595528393684144,0.84487559450536,0.831971596714336,0.624146872598535,"201501970036_R05C01",706
"34",0.689290695253106,0.403914791108024,0.213429375199319,0.211845255806876,0.0218810830267265,0.00393511209066752,0.0676698902883926,0.252895296164432,0.251448892271181,0.736157892215117,0.935357172452692,0.897109416331758,0.632409057812364,0.888107840597695,0.875419886728067,0.78776031928585,0.900325609632386,0.890894172731099,0.855304974038013,0.81392643453294,0.68646573502369,0.897571703979783,0.656879513026836,0.873379418810896,0.867151184955786,0.901897222392251,0.869661575622032,0.988981301717742,0.809600367571963,0.30906893337104,0.456692267209234,0.440028316020502,0.837917152436263,0.792504161159969,0.620666890878156,"201501970036_R08C01",615
"35",0.701179569874459,0.381088875134258,0.217768066976618,0.20033237466124,0.025967401595089,0.00561238375574032,0.0899130510690814,0.266869128191511,0.288202112050325,0.624147090446333,0.893581071273141,0.896477651244788,0.61009611162948,0.851064064338976,0.909456131156814,0.854482612110452,0.865881848091728,0.878053760545694,0.883688066533251,0.81336529747719,0.62009279582037,0.896041766215351,0.581084852175253,0.895330650361239,0.876354959102958,0.871454638425841,0.884272652707821,0.99179013669043,0.8417509110515,0.491472818960633,0.533130354989821,0.729325755502273,0.796159140056949,0.816733410124098,0.574856646758929,"201501970041_R02C01",682
"36",0.688677884847884,0.39964606410158,0.251217629313828,0.22035595624133,0.0370348105321283,0.00502795367423519,0.0797516954728862,0.237670626470238,0.28395005100941,0.699943711591341,0.916472962216685,0.894087686252384,0.66453947155128,0.845679007832851,0.8897557046195,0.84322857008909,0.899814427143476,0.869774775527132,0.881663321057519,0.849124412386593,0.685931399272846,0.911977336588821,0.666964485239332,0.876744841212614,0.872439503872954,0.891370657561934,0.895521681397621,0.990572131545685,0.817859499357846,0.332136454535315,0.446767804053828,0.531713135555611,0.847106172432273,0.83030791243949,0.630408133203532,"201501970041_R03C01",614
"37",0.644357752247846,0.421854702077003,0.249937441877326,0.208506424979153,0.0292796666404292,0.00473475425031464,0.0711858038587736,0.304820745324032,0.258615730692766,0.679964796013793,0.918766641722447,0.908227128611211,0.618242450511156,0.859914533239941,0.906604214120205,0.846167605758743,0.894599900975307,0.840723705132197,0.8443742353409,0.80969644998394,0.661363948841901,0.856711221223895,0.582759681862532,0.86542676414557,0.910804869325538,0.895961434849036,0.847604592689116,0.991790924727601,0.860037091806728,0.370281068376746,0.509145694711911,0.617051592589292,0.826133315510122,0.796659288243954,0.61775425584243,"201501970041_R05C01",350
"38",0.541381885709806,0.369152063599521,0.233401369686619,0.222592898678807,0.0436787499296205,0.00597579946720248,0.112870853783201,0.281267567015345,0.263478964429536,0.647465637387332,0.927720679542293,0.92751352357018,0.595494018416959,0.838149578898279,0.914830738149778,0.834332771042444,0.882498602813754,0.895034297779833,0.85780441107034,0.862468047897403,0.596465658627579,0.906326841991038,0.610325621288086,0.884759788423213,0.900796933021136,0.884251681852416,0.894937590658487,0.995702318731477,0.894490079612239,0.410475470630587,0.515324613552877,0.634714713742966,0.835323615130152,0.781933622797137,0.613778568135722,"201501970041_R06C01",94
"39",0.64054119939521,0.380018372928132,0.21278027928034,0.230943506549588,0.0268040638995205,0.00487598254428732,0.0942992758161738,0.24404404582484,0.307457298259416,0.67620090860399,0.922058140739419,0.891255148484569,0.642351440605195,0.842704982759545,0.909986517576595,0.832997502268474,0.906980320576256,0.853185932639107,0.861825469382259,0.764401854424884,0.675171801831711,0.876973550768047,0.618333764822582,0.889979300871497,0.844598199427343,0.889458139005503,0.864420703930966,0.988561457252116,0.757257026125246,0.258522691904484,0.429089090620658,0.331191369486897,0.848049795601387,0.759940314297951,0.559075523312664,"201501970041_R07C01",213
"40",0.682787537045703,0.430063361053325,0.249107980846241,0.168013528436374,0.0172213400264741,0.00644037434971045,0.0465564982645883,0.262059038900327,0.273945452195814,0.697114986906226,0.92104303392268,0.91884469986695,0.654649299672989,0.892232714325976,0.889187284491461,0.823033804596305,0.89702924488673,0.882059528075372,0.856822620708834,0.844542655830667,0.728943379429894,0.909532806429288,0.636687140739818,0.86630395716099,0.854294953583292,0.912964902236424,0.832815795096947,0.988017576964936,0.842190528421105,0.469779671276127,0.560793541531314,0.723310815846786,0.83830449603404,0.806102264327208,0.631101542372333,"201501990005_R01C01",594
"41",0.63877899366459,0.395430596450591,0.234947054140143,0.217110960719345,0.0902031266462868,0.000505697310542737,0.0664395994878286,0.239129002648218,0.304265433666559,0.685618070380677,0.917941378151416,0.926213873531359,0.630423163533953,0.877348347185583,0.863905788582147,0.820533623548051,0.894140301727687,0.860644694260345,0.890709053416225,0.833256952542204,0.684856435681375,0.916149519480083,0.631765353639833,0.876211819864918,0.870674264498105,0.892757387865273,0.902163426735758,0.991262209055542,0.809288682552475,0.346215019876554,0.502279231328261,0.677043304408618,0.851554294522406,0.811130432840949,0.570651446067202,"201501990005_R04C01",486
"42",0.700750271646473,0.338951525872638,0.172078260498271,0.143892376203424,0.0187406486665219,0.00519447441923176,0.0568577002171163,0.264529930074147,0.254799744551942,0.690647783417243,0.92937644399989,0.922287102096978,0.664058330290489,0.865937447779016,0.897444670032749,0.807251060398394,0.887037188107389,0.878550469852303,0.878090700158106,0.842649981463614,0.735102530795633,0.89906232965519,0.645172600831309,0.867849016061196,0.902241220580512,0.902675145350807,0.900116824732029,0.988202262620133,0.851106776835195,0.36195821978864,0.524497080916371,0.667083637892311,0.801985953989405,0.836001372057425,0.603794902642942,"201501990005_R06C01",750
"43",0.668407438416145,0.358591335093826,0.235317740910039,0.209428955765325,0.0232023041489315,0.00682952780719273,0.140712526547389,0.261525563587006,0.301080141163061,0.661870681173673,0.926850266676858,0.90721258355402,0.646982056360347,0.835423971376214,0.88937442337206,0.821127866560764,0.886751026436653,0.869992540990155,0.858605385768322,0.787259246146433,0.638196810591946,0.859541249863836,0.598967558394746,0.876554981474931,0.851686727145781,0.856643857560955,0.90870912019238,0.989672806593588,0.855967945378699,0.445554722889695,0.582643782570094,0.773590484564627,0.859239606820265,0.788850245405566,0.59848114156071,"201501990005_R07C01",576
"44",0.755275800841118,0.396903011258499,0.230054138043358,0.149632826089133,0.0187141720866525,0.0135388945486855,0.0656976549130871,0.246469441945508,0.331000569614245,0.680918369409826,0.919301474615637,0.897583204606066,0.660963751735419,0.895123436259374,0.881391977668682,0.869412580597154,0.900560920582222,0.845772115315732,0.872945935253084,0.81598365384303,0.714117756204005,0.901891158140727,0.653566031466822,0.849161399154653,0.914056369588677,0.90020158720671,0.867590843151276,0.979691704985753,0.814902952182192,0.353490591867775,0.522035698745468,0.650785514540296,0.822106749520606,0.800701566295269,0.583100341106417,"201501990006_R01C01",818
"45",0.630571954603041,0.384292734082713,0.272953861118848,0.16016330965098,0.0270868508961432,0.00550971142587735,0.0620913814886892,0.258803968213287,0.284735053551268,0.672612823326771,0.923287653297776,0.905081285284406,0.594929224588016,0.832084634891684,0.857039313504922,0.862725597704751,0.915673717245942,0.88319510355033,0.867837597850427,0.794611676108253,0.667627604427802,0.898687603841114,0.607608428009692,0.868226421077324,0.911627284675359,0.879076262639078,0.769271230376577,0.983813897124527,0.847096478612724,0.38039864601763,0.55699114135348,0.680173473953863,0.851533822695255,0.80673876291285,0.555615818436804,"201501990006_R02C01",386
