"","cg20641545","cg18542050","cg27557698","cg17564205","cg27478060","cg05379312","cg01505016","cg17455939","cg00729815","cg22043586","cg15721571","cg23392763","cg23204070","cg23461512","cg23525112","cg10501629","cg21712036","cg02904779","cg08975915","cg00508575","cg24171152","barcode","foliocc"
"13",0.929902262402793,0.943539397101723,0.930486203539017,0.892378925045157,0.922747380282948,0.702981010752314,0.858475819705248,0.653116661521528,0.945482120631739,0.960068087923776,0.931960910034185,0.930784892264529,0.950817411831444,0.937781392805876,0.944534501987972,0.924584045683363,0.949652958042147,0.931352752631364,0.619256612513537,0.623182325290015,0.938402695728129,"201501960040_R05C01",648
"14",0.915762393822012,0.94147668722482,0.944538040456977,0.905040067610295,0.936115496626527,0.673184055532447,0.884041518436746,0.697927867757774,0.924975371961775,0.944106360355523,0.933453348413361,0.949643609809621,0.979248998516793,0.937147605046371,0.942174658636196,0.924248851010062,0.951987960693619,0.917222712448843,0.631197465082335,0.615251167481528,0.932490206047148,"201501960040_R07C01",76
"15",0.923732639273247,0.942097371922329,0.938560557807465,0.88652510999536,0.938801693219218,0.678975162580563,0.833849681581613,0.676791111044656,0.939628060840416,0.956748886037391,0.941391461236952,0.922151617157411,0.963949537498257,0.944833374615888,0.958298251340569,0.9394953238709,0.957218927553315,0.929492437689142,0.605307268327916,0.643922353312384,0.946085945957765,"201501960040_R08C01",460
"16",0.916539438873217,0.940012914954581,0.943224169677494,0.920311185896453,0.936306080413176,0.738452564453785,0.904687061248189,0.605741494738592,0.947804520913307,0.958386668045657,0.896935008622285,0.940111428339932,0.951098062202622,0.925514549779708,0.935091067206938,0.941610825178131,0.929381276423766,0.935159854656611,0.654377320991432,0.629006574516127,0.937205183192263,"201501960059_R03C01",2103
"17",0.903728075388648,0.945463159372211,0.943771063300541,0.892948570878055,0.936426907326069,0.731455605582745,0.870657148803439,0.622323238818336,0.952698392194147,0.950909684942351,0.935855618375076,0.923720185413043,0.947918506988581,0.940556060966357,0.928617511283454,0.942510274343679,0.955123041977915,0.904011461149362,0.648171917172543,0.619231544977292,0.940546350517061,"201501960059_R04C01",95
"18",0.931322053332785,0.942507466589055,0.953814469551586,0.876924964838989,0.93758328979608,0.732968400898275,0.906367922069086,0.664965138373484,0.940689121933649,0.950956246386993,0.896552724660701,0.926507976974103,0.9491817505219,0.931053565574375,0.936525339300549,0.94460309202076,0.942947481054447,0.915328333205329,0.641936061082559,0.602404101472642,0.940255246748732,"201501960059_R05C01",272
"19",0.924261134415443,0.945093250991914,0.928243555334895,0.893943749633556,0.944092130182335,0.685631592369488,0.776379202852994,0.592377925491043,0.948696889419491,0.951229570432285,0.932477365099991,0.936304449374994,0.961292692547335,0.931503970153691,0.933976599877843,0.959096401674511,0.948537048424073,0.924155983159803,0.637963062880324,0.621210495831089,0.936962674626299,"201501960059_R06C01",759
"20",0.906156107033133,0.914813321655049,0.935692140811402,0.893194253746509,0.936744368426277,0.735290180563112,0.863117800640025,0.679501489428556,0.927342790832853,0.95462986972076,0.9330471752982,0.938471650415538,0.952802251149179,0.924150628328677,0.932598650551444,0.953798226225125,0.949953658831962,0.906747461586973,0.714513878765833,0.614220575883326,0.923706418522169,"201501960059_R08C01",659
"21",0.939301493655221,0.934115346772048,0.940893366196751,0.877355084158219,0.935114251366357,0.673195094646149,0.851298082438015,0.716713997409938,0.932209533414739,0.958450010564667,0.93494071704464,0.928885197141746,0.944964952849247,0.942416197948988,0.925140813527056,0.943796047122841,0.942476872618755,0.925476234138527,0.650203829486152,0.633880063644901,0.927794202183386,"201501970019_R02C01",650
"22",0.897454395758534,0.938221347346121,0.950323343555085,0.878217846516336,0.934985335902396,0.717701511003256,0.921296228869799,0.684300205898468,0.950076805857097,0.957938305467469,0.940941657704312,0.931788157685317,0.966951316955441,0.918753303886506,0.92754345635701,0.933548092024803,0.946887912903227,0.913928786639719,0.671361182351457,0.605059556617794,0.928412062610619,"201501970019_R04C01",746
"23",0.92637155413008,0.938339997214692,0.939777684751876,0.880746005281158,0.923778779377054,0.69830628770611,0.888947558549355,0.710518399217112,0.937024528614651,0.948624062220368,0.921268164155656,0.907533319197234,0.962738315118697,0.932271182367804,0.92506335440273,0.923875216015018,0.938662136079564,0.910569108757934,0.713317710872791,0.627369476325352,0.922189695750439,"201501970019_R05C01",262
"24",0.916440949712854,0.928707134981413,0.949516326072842,0.893256574507674,0.939382551863319,0.693344370895543,0.896315922422765,0.682350496929213,0.961978993797996,0.927439733357195,0.92578774867823,0.943769455269272,0.95668314985859,0.935328757428508,0.914296528899205,0.944135473494289,0.954592273959192,0.908015847159866,0.63787882468157,0.623741548712916,0.932505893928465,"201501970019_R08C01",714
"25",0.914761915441811,0.923476412443797,0.949023692530422,0.914143094028149,0.929331512405752,0.722058840480935,0.876313765706294,0.632527445374386,0.962755033146695,0.952896415573165,0.938552161877986,0.945577183363262,0.954116074978088,0.933531823939079,0.938777620779655,0.94437124905533,0.946038755221603,0.93732667855181,0.638959479864933,0.636394388802761,0.933381936772085,"201501970023_R01C01",695
"26",0.915391417547975,0.939946222617001,0.940184559832731,0.888631219174716,0.940132433558492,0.713220651828115,0.84555931615108,0.673677482797626,0.946493516793667,0.953682820244537,0.927752243404859,0.940484457878822,0.948489674899149,0.933951475090996,0.932194745061414,0.935811630470927,0.953124445351816,0.922738243716862,0.654940169871946,0.641043589810881,0.943560111453527,"201501970023_R04C01",827
"27",0.951702980973915,0.92598409886798,0.947797047145006,0.910046494282785,0.924189726162044,0.719362919508762,0.845784778048804,0.650494034859102,0.960748317985056,0.95446538663991,0.926177788019341,0.940412848940344,0.960016844470135,0.94227712395807,0.924396620438283,0.926804577484346,0.947024156619863,0.880262962550663,0.683204191078913,0.597684055686286,0.931265469192161,"201501970023_R06C01",346
"28",0.906813032035393,0.941443114027381,0.943210709049253,0.880886341329709,0.939730688244679,0.698584209520469,0.851926072258343,0.679496327955038,0.928030512410275,0.954959307354924,0.936662381450951,0.926055142060462,0.947069303559159,0.943671172886074,0.942583565490855,0.929260005170229,0.946381269668851,0.926826612579901,0.638018506269018,0.581200012689127,0.899229480342273,"201501970023_R07C01",2006
"29",0.924670787745451,0.93215992442228,0.935303531363003,0.903789453660103,0.936381261022243,0.690204633160313,0.87503509930893,0.733654641006625,0.955853116423998,0.95490010242171,0.917754416536859,0.946891604183007,0.959486783920963,0.933072617028074,0.913949139808186,0.923585300990998,0.942709366622957,0.937955729171935,0.64176528888914,0.610708062145409,0.932347998026908,"201501970023_R08C01",270
"30",0.908236425994999,0.938414227928461,0.922217927886983,0.851740661547721,0.920781021667502,0.750541968062117,0.911339161025158,0.613395176211614,0.935250956070918,0.949401158529186,0.934501321005798,0.921444811006252,0.972074586706609,0.929150619013646,0.935310790600426,0.942971797299834,0.942351833342658,0.925707728473607,0.674075567111585,0.652743253102171,0.931315860775644,"201501970036_R01C01",267
"31",0.907167492994518,0.928530600743936,0.94269861793175,0.901457972025966,0.943754005115925,0.730127765224309,0.856324255335902,0.654787354495375,0.935907005982372,0.956746708759737,0.936702356026067,0.93024387580787,0.954090622497107,0.944911497686248,0.938022831703162,0.931931580146866,0.938715324742766,0.92042967968569,0.643482045390149,0.629206700093362,0.934090732150732,"201501970036_R03C01",361
"32",0.917946336170487,0.930911792258675,0.948484057798879,0.863090876377013,0.937254545599863,0.725960695048577,0.871185940318597,0.708016560581476,0.941161484561869,0.944861245920971,0.938148339565068,0.948902274264665,0.938803931454964,0.941815564473812,0.932595820546547,0.941514893474783,0.944034643677262,0.919405327475039,0.603940469101878,0.62031271696633,0.941549661858892,"201501970036_R04C01",215
"33",0.920012262259562,0.926878319662953,0.952542344439099,0.914810714726365,0.946515779199901,0.689176638398611,0.857500447418016,0.662529077876321,0.932585792910952,0.961395031745412,0.934226729304989,0.92073301581348,0.96348189942093,0.941920636752112,0.936602435728641,0.888937750142626,0.94990946859113,0.913129357272052,0.714386467464928,0.664420524794468,0.943255074282995,"201501970036_R05C01",706
"34",0.907306512846822,0.927545100836123,0.932958953043983,0.905432796753128,0.920047847838269,0.736700151044897,0.880532154844145,0.707867420591227,0.928604426543557,0.942667383610454,0.935724595644555,0.91198462384869,0.942080154529477,0.951090812484845,0.918780237096633,0.90980704682345,0.941546136869343,0.915185890794211,0.633001648703593,0.614906635644153,0.931894171916869,"201501970036_R08C01",615
"35",0.924533545609239,0.940416925322361,0.946424849403408,0.903022185381117,0.94216143910941,0.666987042011124,0.795885985821164,0.632815458821102,0.936591657638969,0.96050298723,0.938605631439017,0.942253905918868,0.963514461222806,0.935705003897467,0.938310805277065,0.920187586835931,0.936031954591216,0.926031486564553,0.692020672034565,0.654339808710795,0.92999019432168,"201501970041_R02C01",682
"36",0.936475349876558,0.933817697798878,0.936921253319353,0.87781695449631,0.93146208572853,0.70717022651299,0.886570286706539,0.713813994331275,0.953342835134455,0.9498022901033,0.940588487626175,0.940589830539314,0.959684159551755,0.938781319719107,0.937833304552985,0.93589465807339,0.944505951506593,0.918226500096376,0.630850038200145,0.632099790127628,0.933437704939745,"201501970041_R03C01",614
"37",0.936074030501216,0.936171723484524,0.9381135478963,0.873050253877449,0.940900875986134,0.667656121405589,0.786007766131353,0.695026599362466,0.939143145068981,0.955457944833236,0.933411585688961,0.935783318104365,0.948328581266649,0.947382590504668,0.924352015946204,0.938706482137223,0.958231983706105,0.926337255897741,0.721961997010733,0.641788730969477,0.941526064031965,"201501970041_R05C01",350
"38",0.919919405905676,0.928466723051639,0.940173344421789,0.89711763711103,0.950778087628283,0.681441602009216,0.869741891341606,0.677592373941719,0.950878325295405,0.956890375983311,0.928062882203218,0.935087043478593,0.957468720214639,0.938619885513679,0.93195645080902,0.944526091154643,0.951576683846106,0.908338284659574,0.705841475663118,0.642291869561207,0.94086412802422,"201501970041_R06C01",94
"39",0.933159951934569,0.942078877256378,0.92173903303739,0.88182069879993,0.935996848545271,0.701189231346523,0.910903895428694,0.717696436410994,0.945386414629536,0.95710260139262,0.946715132659839,0.950508385356889,0.943580314189491,0.938701151515045,0.913860300832476,0.939358046325557,0.940577924093393,0.917465879780698,0.672566160807089,0.616946421366712,0.919888313017295,"201501970041_R07C01",213
"40",0.922054929043787,0.925627927793817,0.935926661904952,0.875387533633948,0.938089519172376,0.736788470429163,0.921410077956712,0.667844793234555,0.945349701935181,0.947838408230869,0.92793721572057,0.93263470794603,0.955966470436051,0.932775448547235,0.934880468277451,0.949424099884374,0.930240489081947,0.923114261786499,0.594887440518772,0.601432034184185,0.935771280134936,"201501990005_R01C01",594
"41",0.933331694586096,0.947067389316437,0.945511512809052,0.868827539533923,0.933999399373187,0.718023777585268,0.888351065893744,0.736809832805853,0.936732650719048,0.94947714267458,0.929824931243208,0.933352185554351,0.960634674125666,0.953454893330916,0.931667512216165,0.935311937836061,0.937356114109073,0.904607588209704,0.547038327684835,0.583396046787444,0.934222936364752,"201501990005_R04C01",486
"42",0.927254503506326,0.939201574823936,0.938804092026341,0.883791283959859,0.937211941931397,0.710249694141834,0.849988236902192,0.743299295919192,0.936347666443308,0.971819508634378,0.935591464109812,0.918776933984001,0.956313084031155,0.929853971966633,0.924773720760456,0.910690067290717,0.948207804775957,0.909806594510431,0.624751099625725,0.623202264557301,0.933443655203108,"201501990005_R06C01",750
"43",0.928072847045013,0.935218601239587,0.945590767022897,0.901148914696486,0.948765374598465,0.68512347484905,0.851242927643821,0.687945440703307,0.94331693316922,0.962337645035741,0.922274208324395,0.941744453596848,0.957445010622626,0.952331611472019,0.940951156459588,0.94121833427636,0.933917038783006,0.91404065546244,0.658020970145866,0.644705986406362,0.940830216739325,"201501990005_R07C01",576
"44",0.931965449789952,0.925873865669021,0.968212538463898,0.859994800969036,0.917829144227363,0.732862853196268,0.837752477592419,0.642626818567587,0.935796806532195,0.960333277638763,0.924505535236921,0.924069432026062,0.952388966024304,0.93922050144778,0.932418887443122,0.94160090552171,0.949481634197866,0.925989762700694,0.582481029561386,0.62068459555576,0.932866693570298,"201501990006_R01C01",818
"45",0.941092868349909,0.93403770676342,0.949306825221774,0.882372646767437,0.931230048685592,0.686437279346325,0.779149293070766,0.670940001170734,0.936271655346029,0.952672325481557,0.925892378851195,0.938237038099955,0.961650067046814,0.93495166883238,0.92721545968818,0.931149522056717,0.942367943992433,0.925075824960254,0.647129384049104,0.657652505393441,0.944090931805209,"201501990006_R02C01",386
"46",0.930640332666665,0.93935192397078,0.936359121088948,0.883633157044435,0.939177019070301,0.756512139265624,0.877390459474888,0.700963627069582,0.939878849046446,0.954059451567305,0.921304398474294,0.940176704898383,0.948745947170331,0.942806507433724,0.936155307665319,0.936096692437776,0.935348258912431,0.91500887174297,0.636872637262307,0.606905865617932,0.919937100618192,"201501990006_R03C01",688
"47",0.921600543516876,0.926377312831256,0.952403150750671,0.902011852614075,0.923357861275299,0.73897116494654,0.873617667240541,0.732933102706618,0.920729255993172,0.953094773271875,0.924326753327044,0.937336308428131,0.932336239341255,0.948081618592181,0.918396813306622,0.931940781883454,0.942647494359932,0.91305679025127,0.633937974793487,0.608987176245304,0.947476996842892,"201501990006_R08C01",342
"48",0.922941025081348,0.926444916453439,0.93720338881694,0.911143321275823,0.930671423063995,0.717596585450767,0.874232869132284,0.671114100162159,0.932465919523338,0.943895267318935,0.941400555566164,0.916729650021021,0.956059987916713,0.911466261541057,0.92835118342898,0.939347928539404,0.942160329020663,0.909015711047418,0.592123310233028,0.617182819704814,0.940597152503545,"201501990025_R01C01",812
"49",0.919487722253042,0.931944536312113,0.940224327185071,0.855388732855109,0.937197064865441,0.707139533210391,0.8591350325606,0.65601072918851,0.926894228735679,0.954748095652169,0.917730352180294,0.937520609309951,0.946964716485036,0.928878257222499,0.939463044283207,0.945257248572134,0.937626837012419,0.922444946435424,0.591688919227107,0.594712264527292,0.931347035860105,"201501990025_R02C01",686
"50",0.928954870479255,0.939154269914126,0.931780607605119,0.92214934397347,0.919205247345924,0.72359724680218,0.857743322797342,0.682637978476057,0.955718610504119,0.950071304448042,0.935210693611337,0.935116412983449,0.957167173356243,0.945483281774398,0.928567363369088,0.933459601213636,0.945827035042098,0.91165836461324,0.623001196124655,0.586138249013087,0.920657169603951,"201501990025_R03C01",234
"51",0.941508091474467,0.94371982059678,0.939614823055683,0.891228217201145,0.941134665731417,0.584899100523725,0.854318295507831,0.730798228760228,0.939617686001893,0.962343960301454,0.941326562865383,0.937092370438587,0.96348629510527,0.942920031438526,0.943235082809801,0.948003380112665,0.952483596660354,0.920181108694075,0.66102712737142,0.643758021842762,0.933001832259612,"201501990025_R04C01",334
"52",0.924340222968536,0.935582027679949,0.93651690858757,0.89095119831773,0.939165696249679,0.714794871032916,0.882248992928907,0.671938145551813,0.954486648340156,0.944113491048504,0.934111592315848,0.933211586038539,0.958559319557391,0.938460592875376,0.924838813706452,0.941074938669188,0.942292595808328,0.925451316960556,0.64676519182536,0.614156446174441,0.917388434020144,"201501990027_R02C01",47
"53",0.91135010072854,0.945648408204931,0.935994581962825,0.888745416478655,0.92784235879002,0.741803004628027,0.834443102269619,0.638367600116905,0.952159763895664,0.966104364925694,0.932362673774412,0.923568348084917,0.962136441969035,0.956431569317369,0.914593937059664,0.912845147313876,0.950752031651891,0.931618696820491,0.59916803045976,0.569930802708624,0.94483336756845,"201501990027_R03C01",711
"54",0.936445043949383,0.942687802416537,0.939860550402644,0.89835711853582,0.938904868097579,0.707789190847132,0.856427339026387,0.732190936970054,0.918041030454756,0.951944427525991,0.938035280222136,0.934442734942709,0.922696287476664,0.922415828216946,0.930666265594676,0.926372745367178,0.963312936024911,0.917734376127763,0.651436545744938,0.604392173624212,0.923235930546606,"201501990027_R04C01",410
"55",0.934252537802893,0.942980213859551,0.951197086357594,0.879416102067481,0.929179387849616,0.720979896327821,0.89157339514127,0.693621089142544,0.953651136608734,0.963264637051408,0.936827382954915,0.931629088585991,0.9668660979415,0.94636206467768,0.936013800905121,0.935049334438495,0.946241909690421,0.917577224909401,0.625942282243896,0.609666860622906,0.91765525010286,"201501990027_R06C01",368
"56",0.931834542620071,0.935720782530552,0.944750154013796,0.851917400065083,0.920581331229369,0.745404061226017,0.884829159954858,0.64923657101662,0.938219465262588,0.944683740292595,0.934347399139154,0.937789735452249,0.951385475193101,0.94290657350248,0.942812387029998,0.9452469281208,0.949242508708534,0.875085684859138,0.599629654565407,0.606913845811805,0.919875274265182,"201502800002_R02C01",756
"57",0.921112042134898,0.937718193544285,0.965733508767409,0.889298512772759,0.931255000035441,0.695924403833097,0.837036960479928,0.685671130133402,0.947275530545042,0.956424336001568,0.91478876379456,0.940718505545324,0.954354361980558,0.932863636786318,0.935521214051053,0.944836716995427,0.944884350036026,0.905628925978628,0.621135847332307,0.629326918249239,0.923365477139782,"201502800002_R03C01",500
"58",0.919800948980886,0.943314624237374,0.934917949813382,0.864131331643882,0.932373098500859,0.730430986822077,0.885622975809589,0.68033982398176,0.94065340475185,0.954627612836804,0.920049640681488,0.926472953933165,0.958073035202742,0.935685046903544,0.928920655497962,0.930178194985735,0.932034658508836,0.905275172403254,0.647507745770568,0.607735249429771,0.941667373079311,"201502800002_R05C01",581
"59",0.933818332379533,0.948680360627639,0.931877778103009,0.910429367583044,0.93196677727655,0.700435217207537,0.845714319166074,0.64797500955427,0.943308189643926,0.938678377864294,0.923789830546394,0.924006130149031,0.971254272776451,0.949035825033545,0.932220500070682,0.95014036408784,0.949938198841571,0.923632148617033,0.661825003864864,0.652107240600175,0.898392757143531,"201502800002_R06C01",284
"60",0.942591177803881,0.946852770106552,0.940918067053157,0.908932383623536,0.937249236430176,0.654424906526622,0.796057491631503,0.687821156409814,0.949334609314575,0.966021116698265,0.928348630180591,0.94057623505486,0.961291158283369,0.940999537094184,0.935817806684181,0.957751771635434,0.962965322243676,0.928746140484965,0.634820685814296,0.679511602389568,0.924213164374695,"201502800008_R02C01",784
"61",0.923299013297772,0.935885403098037,0.950893331597574,0.865973951923527,0.927338655682645,0.735209859265795,0.788422589410912,0.701777957492106,0.946333011031644,0.949658230007019,0.945666636289657,0.947286441000819,0.95755394334658,0.937807588341933,0.936529462918388,0.94015766988731,0.949103166391369,0.897165299332388,0.621127912152468,0.617786962222955,0.922201253674192,"201502800008_R03C01",669
"62",0.926809928600934,0.93534439841758,0.94614095849483,0.901613594418975,0.942686362658277,0.703758844770635,0.846597353991292,0.719699306174839,0.939606903349328,0.962346526313292,0.915348363546682,0.920728683823521,0.974925034419254,0.950826473616311,0.921358908159228,0.946935849039502,0.951391351170191,0.913687063222809,0.651446352901449,0.626113283083521,0.93440418557659,"201502800008_R05C01",285
"63",0.909330438885872,0.925380459754718,0.946584230141634,0.896264301102894,0.91851061093632,0.733636545374814,0.90561644617037,0.686790221725131,0.956236069622667,0.961958758946451,0.936050794536727,0.937335138495267,0.940933815101282,0.917381837707514,0.928351981502664,0.911056187686073,0.950783149825903,0.931443258799058,0.622612594435065,0.617525707926305,0.928373975579809,"201502800008_R06C01",118
"64",0.934283463508861,0.932172378796566,0.938330841413782,0.900241407880732,0.935075285111118,0.63280139799088,0.869053521150927,0.579309115008358,0.912574565671884,0.957265172036117,0.910238316903195,0.949130736995206,0.952577312018362,0.931586759787189,0.922819280531935,0.925200650103555,0.933505134480513,0.917499176643456,0.634663257996088,0.617334542408064,0.944081138487161,"201502800009_R01C01",729
"65",0.919923119732121,0.935912402638091,0.945567869132554,0.89065279869373,0.932293586894455,0.675174866273885,0.892505375095965,0.67209933695585,0.869418451633611,0.953369767510555,0.922010574080476,0.928946924494259,0.950422791843621,0.927172566746958,0.935274196553443,0.923667640643178,0.938641794904994,0.918476448899885,0.691999354445959,0.612727066902838,0.891141832310688,"201502800009_R04C01",492
"66",0.918628067978104,0.929097615524754,0.95484199569363,0.881576991387386,0.942380369919497,0.700219757583138,0.913027904921228,0.636789077609919,0.926379577826816,0.945185860047358,0.948057563144312,0.93125070296652,0.967306503500188,0.933746489158221,0.939625805932998,0.929194429467275,0.943891813515897,0.909009594177919,0.719496295840778,0.644036738219353,0.920287481550129,"201502800009_R05C01",639
"67",0.921249966243706,0.916295758772959,0.935055093821768,0.882200750047748,0.938536725543151,0.696465837466529,0.851842154065335,0.6922490046218,0.939886783288879,0.962266943615728,0.911966344665242,0.928180144328181,0.953868600744024,0.935466825316367,0.945085591743213,0.924956724350761,0.952422876019529,0.926912278330166,0.650704222368768,0.61160269412769,0.942992900318422,"201502800009_R08C01",452
"68",0.926043294473184,0.932446913287937,0.935855625671905,0.894376554693415,0.916301440058077,0.687674121996701,0.843472073021072,0.74922975717721,0.947552697555129,0.910372163759022,0.91375897127775,0.932316266310464,0.965611703562999,0.939909258560541,0.921114958152222,0.913958585595567,0.946892767227278,0.91126326268409,0.697727791065819,0.624243021244836,0.916524848623638,"201502850022_R03C01",787
"69",0.928308596774237,0.933428085483969,0.942234712481555,0.864560847846252,0.926956718927502,0.689156955683162,0.885438799324145,0.686853485864797,0.928185877957917,0.950785388145735,0.923363566250911,0.924631339269853,0.956264590110403,0.938934472403829,0.928802981966249,0.93711332331732,0.951313348980078,0.909318848509327,0.595867851987373,0.611519610708328,0.919670711302601,"201502850022_R04C01",670
"70",0.924603461485111,0.929996634126122,0.942221945805311,0.869233601586729,0.926083476641628,0.696855250060825,0.854010876689948,0.68810676830708,0.928418811946383,0.955238213467905,0.937082669499303,0.950061808779085,0.949640396042807,0.940279838754282,0.941101604411829,0.925985926711205,0.949475766071191,0.921536433466128,0.63257573512258,0.595279332110293,0.946855892680238,"201502850022_R05C01",192
"71",0.902046434840706,0.94373766363205,0.946002930112962,0.89162881723306,0.917380736139755,0.697362410023542,0.861271644576113,0.751931598076995,0.947179694733385,0.962819429546171,0.939488358701313,0.936986570745886,0.948179846953645,0.941760247658097,0.931386110657622,0.924422896600861,0.929249325880813,0.893241102995516,0.631959437414587,0.614569672142878,0.939027447914699,"201502850022_R08C01",316
"72",0.912274706484284,0.937636744267124,0.94167580250401,0.864377756137755,0.917038560994335,0.685764488524684,0.903958036506522,0.67400261876254,0.95063596453429,0.935819695455791,0.943095839878962,0.919171354715983,0.960160785448754,0.93405632254428,0.935617749856299,0.939763293941974,0.94962834229494,0.93299472476114,0.59147459795084,0.631221545630074,0.942617939248008,"201502850023_R01C01",171
"73",0.870764559690061,0.943974420458695,0.954681740393724,0.878881238345098,0.93795317327043,0.669286989484493,0.877930012711236,0.733332578813314,0.940379826907014,0.951873278224002,0.94492184091406,0.938358987893107,0.965942810303952,0.920877043307435,0.939942165348983,0.933035335614461,0.955706252492071,0.943606231592417,0.60386028598047,0.613540865286976,0.93358882067529,"201502850023_R03C01",211
"74",0.939281633115366,0.952902903888327,0.961958254667642,0.908377797285453,0.945669292949013,0.656639556340612,0.827355790618692,0.70526144236444,0.934258920413106,0.95820272988825,0.939062943799857,0.940812112199714,0.962540379555651,0.920061010452505,0.914527567543299,0.951355985315924,0.957646577379927,0.926701764279102,0.643858502379182,0.628020506898214,0.931448231576182,"201502850023_R04C01",550
