"","cg01595098","cg25468687","cg12067536","cg24299229","cg07017486","cg14133022","cg09905353","cg10389002","cg07378457","cg22886019","cg17085146","cg21079425","cg13498479","cg18216896","cg09830360","cg16464775","cg05675338","cg09235770","cg11305538","cg21212033","cg22097662","cg07195211","cg02766403","cg25225829","cg00858941","cg09067800","cg21415050","cg20197307","cg07765328","cg27013277","cg15243995","cg09054940","cg14474846","cg18305721","cg23864313","cg03820053","cg24798091","cg16767132","cg23898652","cg21749513","cg08614357","cg00439750","cg09620426","barcode","foliocc"
"19",0.939883197245977,0.0277051125620238,0.0609982007846985,0.91408603539563,0.82042043642834,0.913664440929974,0.865295632703099,0.932376421789965,0.878418123142418,0.885383988532921,0.731168735828918,0.908088007471695,0.888945118550788,0.923220843560232,0.717579534943302,0.908754216528656,0.924087149850393,0.86862678992045,0.883208423466268,0.902288615587763,0.899480343212755,0.929161392872933,0.632960267977666,0.855120343468968,0.565588093177137,0.891690602922396,0.909507397903789,0.887439705608439,0.863973690116681,0.861645922248729,0.817156900542114,0.879660510403706,0.885572727801508,0.557217352140965,0.35942238532102,0.957037037078823,0.933061280617515,0.288145410246919,0.910746162782447,0.889936071066085,0.917901398864482,0.538842100451085,0.604204081030894,"201501960059_R06C01",759
"20",0.926523061104638,0.0234533056750915,0.0593529655996132,0.926383961624476,0.838581505727843,0.892994835033097,0.82828756316885,0.91588649869532,0.934973612857485,0.887428381788671,0.8087772717854,0.905397091944516,0.901018448376889,0.920390270048435,0.739934404905259,0.930504289329272,0.927053286239684,0.879143401436667,0.918691287313166,0.919942805521936,0.931545717307536,0.922006403192767,0.623036512130883,0.878523940424298,0.601249391818647,0.905915787520681,0.926639103652343,0.918587210000298,0.874719150710177,0.844267308690792,0.825697045889963,0.886720454047622,0.847206125066951,0.605633687281724,0.307115734404381,0.93838546982412,0.926276510785639,0.295503232934197,0.866651362319371,0.909251913297775,0.880256400173565,0.612241386894184,0.648937367089374,"201501960059_R08C01",659
"21",0.934411241321036,0.0219213223600371,0.0604911515699096,0.911669612271107,0.844759415742233,0.906058749986646,0.726137350289492,0.937570949669742,0.910482274092883,0.802457726697777,0.783224644435754,0.936158056082051,0.926335507918814,0.941977669507232,0.729166144116269,0.919754139468343,0.938588362300748,0.88149914942731,0.889458448461193,0.916793513968016,0.921818459578842,0.918698133045096,0.5774609678177,0.876734951686991,0.590118043092311,0.894349238083281,0.923757424503862,0.884548345209764,0.871247189145126,0.844993732101614,0.912792930842261,0.901954838487333,0.844609829996546,0.634338185230231,0.32635154764228,0.912787515015699,0.91694692017307,0.275141275731838,0.895274968809907,0.8632290027868,0.912179993825737,0.592747360637629,0.598993622681167,"201501970019_R02C01",650
"22",0.938533514877168,0.0264569404173459,0.0539989955667342,0.912600575916549,0.816738580337045,0.929540359095297,0.751324660709892,0.910239183514465,0.907010782861095,0.878497510398183,0.792245938619856,0.90112954738458,0.932779687559747,0.930090846622871,0.736015164452475,0.925182930902972,0.943506904259179,0.910389081551064,0.879664365750938,0.904183470924814,0.900204580088608,0.92869441737408,0.582759235875174,0.866487582851611,0.654070076031764,0.88506438765143,0.920647655114043,0.920281769567254,0.870738449473154,0.821968086471521,0.839524264053737,0.886272437852171,0.908326888789113,0.636997141996327,0.383566361857562,0.94630380705253,0.930779205149777,0.380729527969243,0.896003955930069,0.891422643473205,0.91275684259753,0.611244699808361,0.675691568066751,"201501970019_R04C01",746
"23",0.953206144415286,0.0305387801200303,0.0790597837911002,0.91686789717944,0.84944821253438,0.904882040368347,0.839615746221731,0.934329850306052,0.918640521413075,0.817667701121777,0.784253825681241,0.934381120919685,0.92749464723418,0.91314072064078,0.752269383031838,0.907968030617295,0.924937965436376,0.872000771585753,0.888235914023753,0.925125162301493,0.899392946975379,0.917068540268656,0.606431962880089,0.886682508285074,0.624084413422562,0.874109855829967,0.934076345205598,0.906036865964741,0.878327029699527,0.837779356572278,0.864879209434419,0.898852608137281,0.88021353239136,0.642192474545848,0.374091031864691,0.928028816135416,0.927110090723717,0.260244428654255,0.905394385743601,0.90673718491872,0.908595845801177,0.609615808737625,0.655756410002702,"201501970019_R05C01",262
"24",0.912967387072054,0.0274496975286635,0.0687060192362432,0.91616108787959,0.814762734346742,0.895075851914055,0.823968370741106,0.908171148007473,0.89369356002772,0.87679095558092,0.783584340495831,0.907208907326988,0.903094513738002,0.937637701724345,0.735016820721177,0.902120985298712,0.943555351088981,0.879750472639678,0.920196321488274,0.902401833756958,0.918094947261536,0.914551497056944,0.691659158187176,0.867793213927142,0.623616833313554,0.879420064353489,0.910793154733251,0.907661155239438,0.883805717897692,0.840351245618927,0.839301408023538,0.889425348143169,0.87535788288415,0.621344061753901,0.408510393212283,0.921876768133073,0.926140935778335,0.313521605975585,0.902650987406919,0.884002049295093,0.88057879014626,0.530593678583949,0.587964975914872,"201501970019_R08C01",714
"25",0.902724195446615,0.0337518265361282,0.0396219301352356,0.909666712206761,0.829928891739238,0.917248323938577,0.747346068760669,0.910960618069915,0.919186429627071,0.891241153648596,0.798145514935785,0.8951093892677,0.899188673087502,0.931145443170703,0.72528594874988,0.919166016145361,0.944680876178741,0.875052011197477,0.905622509581086,0.92086677083482,0.923481740070889,0.93585895947971,0.629938452129692,0.873497880262196,0.608476304526422,0.891089023207921,0.926826897281696,0.893188371720207,0.846019999909628,0.846204718830437,0.797085992688198,0.89536745627297,0.845490680346029,0.512570169332444,0.323305265380771,0.933510333619755,0.931127577526561,0.309006614712025,0.883257541750885,0.866090791236032,0.914854995474324,0.551213165740251,0.616590883898904,"201501970023_R01C01",695
"26",0.920509162495621,0.027378678490747,0.0528827772919921,0.908245912797247,0.853059397648858,0.931141061548125,0.794420039763294,0.90625213278353,0.919710175156724,0.889010409035635,0.761937988294404,0.920372125491685,0.911598163267485,0.914431028596991,0.717537615183759,0.895449782635994,0.941389952319952,0.861156864266069,0.87695796174805,0.902891314960685,0.921507162226365,0.916632942373011,0.671090208982005,0.859436755653436,0.38214149405862,0.894178260362948,0.911518100278737,0.904903996576991,0.861261526620595,0.81793576786029,0.81729193615151,0.902472164930616,0.88034385866606,0.560917110005808,0.390246060468133,0.942706411413329,0.934239243410907,0.290008197972825,0.869989575232648,0.894110012484602,0.898296677783326,0.522960613493715,0.58265735600572,"201501970023_R04C01",827
"27",0.932994147823847,0.0266200658362133,0.0629894942933144,0.907891662892465,0.811167051464763,0.916551294187427,0.813305077131247,0.912453064302204,0.911860591389805,0.834150663227726,0.770437246642079,0.930254109360474,0.927099099235969,0.912627804984264,0.744210138481186,0.904005928689028,0.938881615002751,0.877344019383989,0.905536529704995,0.941927603260067,0.898428633960223,0.90550167733463,0.423054292477798,0.874026028909033,0.601578293347065,0.883069285049782,0.931492900871588,0.906448126835115,0.898243747143511,0.843087770715315,0.81770429085596,0.893830446063272,0.876763234421461,0.64061133282596,0.400358241083487,0.93139309464281,0.922830199933009,0.30130568858788,0.898531711817437,0.896903987747315,0.87748111153086,0.59660262140421,0.641977211829507,"201501970023_R06C01",346
"28",0.937057702620835,0.034877634901469,0.0516783573135216,0.896257906939343,0.848519756603603,0.914219670210719,0.749949240244205,0.922494615070951,0.907073417400296,0.83965811742518,0.787891844390335,0.905737604954419,0.911710573226394,0.92334524801023,0.722143358740304,0.91696736099167,0.926915325833964,0.888043154985582,0.892155654841306,0.939212785294636,0.912038317933398,0.932668001172723,0.572329347495006,0.893394182942472,0.619260920648148,0.864284961808422,0.926278400341918,0.893080358204157,0.865636517903576,0.857661963113232,0.830163243520889,0.908253637779037,0.904106577217614,0.568955150820685,0.359734088777402,0.930960299889189,0.923898386054477,0.336598391118003,0.891683892331373,0.887209405652924,0.897155147065288,0.60356116131465,0.597826722302153,"201501970023_R07C01",2006
"29",0.93634548361564,0.0273996353870146,0.042077711195145,0.93298239786315,0.856625669475952,0.900608320627102,0.740386321020431,0.907936407465325,0.910602759225592,0.865222452555781,0.786671171440814,0.909920079180144,0.920584769450403,0.928675079978188,0.728972118237855,0.885910712139056,0.956368652275299,0.883555206199432,0.853977932248178,0.912985990126331,0.87964383264019,0.932804266174165,0.521212296668495,0.891362067796257,0.61921230213816,0.867414774030134,0.922607607534573,0.902948912217368,0.857634745001048,0.827626618089038,0.852723673710499,0.890203654336533,0.89077105576514,0.572908692185148,0.368812227755898,0.942351462196308,0.920426248809101,0.290494272679884,0.895901391223916,0.876949671540125,0.921231057800778,0.592438430208395,0.641104739540852,"201501970023_R08C01",270
"30",0.919643183986585,0.0312339229482048,0.0607065835926868,0.883433635895441,0.844754580240654,0.913766612896288,0.889698420324317,0.897691760075446,0.901406496178226,0.89147504039274,0.79312927278068,0.881791807005509,0.93180035517999,0.930340179519082,0.743790846096141,0.909162682552795,0.937125986975679,0.852477584936983,0.887515856896791,0.914276873500732,0.92915673386301,0.928301708445916,0.609628556323742,0.89168680673511,0.388883616551795,0.89295804419447,0.920968909236503,0.906187911291097,0.862850810845337,0.814097366042345,0.812045334885878,0.898717790285105,0.854803738816744,0.59369577387789,0.301757001407111,0.932754482198635,0.923047007062423,0.254276696973845,0.896935409033965,0.871941398272661,0.911293877438006,0.600707789103501,0.611774342350908,"201501970036_R01C01",267
"31",0.946611010803954,0.0397921659260108,0.0562053175154018,0.913927646399622,0.846225742503355,0.915345311415642,0.763978093371044,0.92134965172777,0.906509805744724,0.863918610945095,0.768402000609184,0.928841225684209,0.926818177853174,0.934696681644952,0.729522674409161,0.929262651575149,0.941137252499269,0.903669528192466,0.906720595411782,0.90668108036291,0.905067130980738,0.925780308530263,0.540308897729417,0.8991225022023,0.624654301077391,0.904440755118115,0.915889111098908,0.908893680712405,0.857753804261213,0.822236680685498,0.837525358056305,0.911127557652292,0.878488873831202,0.580555725379796,0.354280992011141,0.922862558743582,0.918618291009195,0.304060631631576,0.893970564588009,0.875584604664302,0.895903712594153,0.579630992737209,0.645417425430473,"201501970036_R03C01",361
"32",0.935243443131452,0.0256562056479441,0.0730925199023194,0.902974842858577,0.852197734930702,0.912005284222357,0.756857088275313,0.919747195421998,0.928477447690154,0.852243799359385,0.773515285643572,0.914708583249472,0.915657951570456,0.925348277254507,0.740815375189282,0.89519628918401,0.944036065920629,0.881064638549289,0.897699336711715,0.920276531528693,0.932282373249688,0.922319586437393,0.578927274037649,0.893696482156476,0.635026398282379,0.887976338318688,0.920710501737024,0.909464136445037,0.875587650661628,0.842887582456136,0.85778267252369,0.909622123373737,0.903161033058306,0.551237111535562,0.400865732666575,0.930185140600072,0.925105516173635,0.314083942027236,0.882414584455665,0.884138336864196,0.936734371598199,0.578401817412342,0.619763710806925,"201501970036_R04C01",215
"33",0.915764717386168,0.0382816563202813,0.0510063480590764,0.885894918653867,0.809568708745891,0.919349937489577,0.797365349741879,0.908482578382481,0.896353696141837,0.906156665523219,0.771476176165342,0.924701639756904,0.943591339383012,0.931421538402615,0.703172191397212,0.907247617929979,0.937447906018344,0.881542875797381,0.916073955886229,0.9148992855505,0.917696388581752,0.918713324414906,0.626728193202707,0.871218038703186,0.597733979466467,0.907561862054838,0.92394273720995,0.898034430415683,0.864533665309472,0.83855101952311,0.858906467163334,0.858712492526955,0.893648287493833,0.514626691988783,0.417879851182445,0.939177545769792,0.920337458215435,0.326662324961391,0.894024568405469,0.876187754954009,0.919445149979068,0.505788245977233,0.603593226972128,"201501970036_R05C01",706
"34",0.927901589785275,0.0299078322281132,0.0622989925190336,0.932269787229812,0.845512238089804,0.934548064499204,0.803253499592466,0.910373031766654,0.911309840811045,0.894413192808041,0.82251011431838,0.904151614557372,0.921232212826691,0.936356190910894,0.713162015668686,0.894573275741906,0.942824241750489,0.879263576523913,0.899377649428524,0.916866322224512,0.900945150125034,0.882383437691602,0.723951968615557,0.882884562191386,0.661431396175679,0.889247154272501,0.91502975269182,0.918297975554489,0.876115494256896,0.829436706789864,0.861608846096004,0.884058802691094,0.868920797919759,0.580230563431117,0.383208864182723,0.943623084318666,0.937610397909571,0.335941773122952,0.89968476318812,0.901530661401232,0.945045787615479,0.64925690123157,0.681796638263115,"201501970036_R08C01",615
"35",0.933712074605848,0.0307218202532177,0.0565088606536679,0.920977166640044,0.841186989009125,0.887617947780211,0.793514694406987,0.92899720192231,0.899872797908848,0.864945232206647,0.745711343531395,0.903917657200956,0.919938693816719,0.924256273904419,0.74331252939321,0.92815567840404,0.948612863369283,0.863975824883817,0.881456819258018,0.924536581542515,0.91626590117854,0.91107362323966,0.525588429651119,0.879665012969875,0.55392573174381,0.880761512548576,0.917641971619286,0.89259965700527,0.863498411839287,0.838592630211298,0.846706585457901,0.872225879718782,0.8766975722523,0.580298022558959,0.314813355210609,0.928932603369634,0.93619532148721,0.341228370866571,0.909047598362532,0.859722621305291,0.922299472615938,0.581631534049032,0.584090260751508,"201501970041_R02C01",682
"36",0.940937407254733,0.0277785414324065,0.0544882034445969,0.893676247198967,0.81768433459936,0.91174993024414,0.812743499783256,0.92245380711325,0.923706564712835,0.887222856264694,0.767687763963569,0.901921098716231,0.904558107544239,0.928926517910638,0.71374883160315,0.922085619852066,0.934006970519141,0.882611720647713,0.926168829633776,0.914035112592083,0.90353924213813,0.939521212802985,0.674158885866869,0.87773269599887,0.624578680252225,0.893369581631116,0.912344843514479,0.895688435941139,0.885096828844733,0.827447722064481,0.829744412897308,0.891563686849314,0.880347221290328,0.572362910859611,0.431550680291923,0.95162015882317,0.916111429811689,0.347119942197247,0.866969769114578,0.882595988638923,0.92381232925526,0.547892126627124,0.619940327464203,"201501970041_R03C01",614
"37",0.930725978137099,0.034853747709368,0.0796194807689855,0.940591305359574,0.851692479744444,0.886452817734903,0.785127455766103,0.917371283480353,0.911964368673231,0.874282167780058,0.766609836268781,0.913013266124535,0.945770722223423,0.92563695402768,0.747239101257515,0.884082142394501,0.945105127284312,0.911208681888581,0.910483043529264,0.924170391150383,0.907825887157763,0.944016680891647,0.588237836951924,0.886745967861322,0.578469448067726,0.88290708621263,0.91796338996912,0.886738484876319,0.844142118232023,0.86353389659543,0.822607100779963,0.906280598338198,0.912176152714154,0.608690527119449,0.405177927935992,0.949260297938046,0.939696533546249,0.309566896332322,0.875671324038673,0.882066095844082,0.906030499758949,0.534311189643789,0.563028811358452,"201501970041_R05C01",350
