cg04712664,cg15690037,cg27130954,cg16545496,cg02322203,cg08789908,cg07545640,cg12790440,cg10686375,cg13753571,cg20556751,cg24270678,cg12670061,cg07724674,cg20981893,cg12081455,cg01443318,cg13678281,cg02734600,cg09807841,cg04750517,barcode,foliocc
0.60147546605541,0.487620043739304,0.0593289660641342,0.00448866997076235,0.0242806490656636,0.0480773844474726,0.0148462608973955,0.090926820556237,0.0408170940237238,0.00680013843595217,0.00553457579329557,0.0160764163954913,0.0191356323434686,0.0769241507354741,0.1094221531004,0.278194274300637,0.693390748569576,0.612121795471063,0.693058773003522,0.823526046231784,0.895306245594153,201501960040_R03C01,734
0.636451778057786,0.515540910384067,0.0670055018231465,0.00608219055758952,0.0194008584654452,0.0316871969716398,0.0248781901972767,0.0473740168383889,0.0364517328037429,0.00886910015960722,0.00888861878154902,0.0139947966510219,0.0118717528736901,0.0629194396440546,0.111134480086706,0.285222960095067,0.800636363729994,0.660995903396067,0.672028702496505,0.843978497081214,0.924543963955252,201501960040_R05C01,648
0.614975061128168,0.517590221318482,0.0541831485622746,0.00427592586911006,0.0186306689715214,0.0381346348525686,0.0255663056559372,0.0423887617019803,0.0337844515132223,0.0121389370635697,0.00539925084106426,0.0123279881864741,0.00741927287672127,0.0713913877831128,0.123506055230647,0.272320201898998,0.791837181852044,0.689089965351285,0.691473873251225,0.828417361509788,0.916328716118824,201501960040_R07C01,76
0.617753183198728,0.52498397657798,0.0712175967618385,0.00693381435042371,0.018107141870262,0.0495879770948004,0.0262904615223603,0.0422149901811937,0.0355243126192054,0.0106704052433896,0.00612245420468138,0.0080948433421782,0.0131912396760589,0.0625512812774144,0.110550483943173,0.263629129175577,0.782535035455595,0.67447314270915,0.689699911573787,0.834369199920037,0.920145995074435,201501960040_R08C01,460
0.595474922247485,0.516807022117331,0.0404211792612262,0.00438963160820755,0.0200651018600913,0.0363379382002213,0.0207403690249587,0.0441349165705194,0.0340234377392962,0.00471945544680156,0.00555203450743138,0.0217856319094564,0.0187142586602039,0.0688122759248385,0.108914416927731,0.276410143402015,0.776820007592617,0.663317787650151,0.678550433005341,0.830304432579386,0.908505530137793,201501960059_R03C01,2103
0.632508213693556,0.507898310683615,0.073210870945359,0.00268589289055647,0.010803863800529,0.0552213751527174,0.0248389189085072,0.0611240858596568,0.0397383432847197,0.00747437392196552,0.00454876010825104,0.0156940921359828,0.0144874883497448,0.0766469685063968,0.106004401044962,0.233660716941512,0.754606989410076,0.68023164783029,0.686466189300034,0.840790558626055,0.888574925464944,201501960059_R04C01,95
0.647433685125732,0.513454315932063,0.0732285031120304,0.0124535160793357,0.0197641394758607,0.0417779259041318,0.017935252254199,0.0771445576024118,0.0432314979684026,0.0240287028880474,0.00969553092789857,0.0111819024020791,0.0136873997924063,0.0699207411337798,0.120925938096718,0.242782112977198,0.761089823107145,0.697591389296188,0.694358188406049,0.827712353680294,0.902811995098079,201501960059_R05C01,272
0.604149893880612,0.495676775898847,0.0663573058307352,0.00858735198533297,0.0118133896485962,0.0407544296332201,0.0239367061690008,0.0583099586708314,0.0538722518073666,0.00904243626951842,0.00285510730894619,0.00967912060733226,0.0126513526340909,0.0746665738269093,0.114939534133418,0.271950460214683,0.766935675572541,0.690391933849111,0.700665194307579,0.837302070251996,0.910000833260934,201501960059_R06C01,759
0.623710859453907,0.496889558294265,0.0492595202482584,0.00685445310840302,0.0197566105095812,0.053414038954413,0.0247848063286676,0.0804368635979757,0.0438998796734497,0.0107948521995253,5.494885688767e-4,0.0178419535849246,0.0137599335020267,0.063577499751633,0.143914471213171,0.268042391907439,0.768139731777104,0.692303020440135,0.694897850085937,0.833948016435033,0.902800424554147,201501960059_R08C01,659
0.578791054093528,0.471363328294285,0.0730553940688124,0.00469425998991926,0.0198338995054943,0.0445663661704437,0.0180016627650442,0.0759080254645748,0.0350754582922238,0.00586779314420224,0.00288946087026462,0.0165842308561326,0.017135461802634,0.0739361594266084,0.132480048116374,0.282811547632734,0.769066960611776,0.656409561026532,0.698397532815829,0.831927593849198,0.907254461047213,201501970019_R02C01,650
0.595839723700281,0.490074307512511,0.059921662014721,3.2193352354712e-4,0.0167870534732558,0.0546432092423493,0.018444873146229,0.0584955499113912,0.0405592774045742,0.0147810867106055,0.00856432448819683,0.0118372427748614,0.0182393585406001,0.0676405141418294,0.122489392030209,0.282327790972356,0.72992200901505,0.674414192602426,0.681277224010594,0.827677202726816,0.888935990575055,201501970019_R04C01,746
0.591661410706722,0.50572000160976,0.0828039662705005,0.0035372872124965,0.0208500105709702,0.0408286446247217,0.0202391321318332,0.0519043846359877,0.0433641131846073,0.00640620848950116,0.00538607858804758,0.0173057524785031,0.0156522639430659,0.0813728448173454,0.137129020600366,0.308822725671427,0.747713918812962,0.709287997476294,0.681629245211586,0.820077027025291,0.909808618927593,201501970019_R05C01,262
0.606585976852475,0.509988005997084,0.0773291645856805,0.00467916541682049,0.017857545504765,0.0634830803965555,0.0232572859890135,0.0439771596018359,0.0507343190928339,0.00491662039262027,0.0044280911331615,0.0150841277974445,0.0122906928981269,0.0682208017059405,0.132671715449516,0.278586686950391,0.744806914103002,0.665387077099835,0.716358666740466,0.828858367761407,0.892116808804423,201501970019_R08C01,714
0.572236544350564,0.497995622110278,0.0618584364131601,0.0079088265719735,0.0231576769657617,0.0360073522617083,0.0173880348357441,0.0678084648954496,0.0352624261603063,0.0085090757591995,0.00938424742868236,0.0140980593364154,0.0114216736842008,0.060890273900585,0.108245050368618,0.253742255828484,0.775017903328595,0.661351391826485,0.690875355984994,0.841740009860441,0.905820213858843,201501970023_R01C01,695
0.615928119807841,0.484346139470439,0.0816243801675027,0.00556623978746884,0.0247177578169707,0.0386253519647713,0.0204710914991085,0.0684824971418618,0.0392769029100291,0.0227753822483678,0.00404163445572256,0.00990116924498082,0.0124652332449245,0.0894097298401162,0.101985364665394,0.287813517587083,0.778729685561432,0.65640395158843,0.705631868719634,0.836131516437346,0.925094541967368,201501970023_R04C01,827
0.590339359580012,0.503666912213043,0.0804071534657901,0.00433236416914447,0.0212203272819661,0.0461806093154536,0.0189077735075797,0.0741842205949068,0.0368454970729917,0.0111401459809028,0.0036214088142292,0.00979799455866526,0.0152049450222792,0.0669801468662966,0.0948526770898651,0.255469426938403,0.808422326101946,0.691679918353498,0.70154192492027,0.812898222139132,0.882755761049935,201501970023_R06C01,346
0.600532071640501,0.490399832715722,0.0604995227967764,0.00532193158128364,0.0141536274323723,0.0485993725568688,0.0204315733078709,0.058912151666394,0.0443537454613241,0.00821071722578693,0.0153240435895851,0.0134740212030774,0.0114504339711801,0.0649414457325117,0.125835262328237,0.25388586541586,0.755736482629336,0.671024413624858,0.675414110454122,0.823280463567774,0.918022846141318,201501970023_R07C01,2006
0.625829544334793,0.502141945745755,0.06091484972414,0.0068641244453406,0.0150233033953863,0.0422618124504525,0.0183997549756469,0.06597638762037,0.0432546372695662,0.0129667180465954,0.00590779449609411,0.0128231487440474,0.0125294420921083,0.0710002914885827,0.113356304856275,0.305370788725392,0.758139155598057,0.675392805833053,0.675091468896334,0.816988425261336,0.910848952513303,201501970023_R08C01,270
0.607992683331604,0.493656377587305,0.0630034736263307,0.00572080717391273,0.0181809110967835,0.042123723333022,0.0147707643645489,0.0485468408637007,0.0340431101119631,0.0078992444889242,0.00348565688433181,0.0170450817144134,0.0178657428676978,0.0712967922254611,0.105386827024243,0.281804375267249,0.834239016986634,0.648806098439858,0.688005002569172,0.844054839476011,0.910971492461975,201501970036_R01C01,267
0.595083107406105,0.507455743437524,0.0658459824984958,1.7445111877765e-4,0.0156596407407484,0.0335674162103703,0.0162930974345382,0.0479424627842394,0.0352179536224349,0.0102420722519812,0.00357296044717791,0.0205871583617961,0.0170486390877249,0.0572538516803058,0.0922186324017347,0.2430933895195,0.773295295492757,0.701974054509669,0.693761577627481,0.832352601947786,0.920631141428153,201501970036_R03C01,361
0.621326560458029,0.491720039328289,0.0634126802966165,0.00141660588501841,0.0202091928612833,0.0518725627448465,0.0252030629137512,0.0612053903940523,0.0388780040855359,0.00477930044522655,0.00323998947952452,0.0138268099485578,0.0177621024243268,0.0666331598687723,0.109351074555715,0.271642520084852,0.770445333855328,0.724915233861771,0.697966351480013,0.810267897440344,0.898157017220271,201501970036_R04C01,215
0.597818473997933,0.476020651523835,0.0597060899377009,0.00291028756251847,0.0198696674239853,0.0307114254449169,0.0161192919076347,0.0470473862875183,0.0442190228553841,0.00362511679579404,0.00566785912546629,0.013106318260021,0.0172430401139756,0.0536848602522629,0.0954431919275529,0.25525171323203,0.761891709305458,0.715242377481315,0.675381053777303,0.836516397969286,0.931828307398764,201501970036_R05C01,706
0.635210279477563,0.508964121892873,0.0763468520063413,0.00383540549159975,0.0192463889543078,0.0577998232103744,0.0194224743258479,0.0346482568725168,0.0413067363345147,0.00452684150344528,0.00603186581178075,0.0133503684892567,0.0173325355586041,0.0923654272196851,0.122228611659855,0.256101593838814,0.703001994379635,0.69729878325128,0.693270833482571,0.8134756509712,0.906008553745696,201501970036_R08C01,615
0.607202554938386,0.489304193385187,0.064374168913,0.00336790293148253,0.0167692231374159,0.0320100933747337,0.024627781230164,0.0450679128198221,0.0368194566684495,0.00568628293838345,5.1037025577241e-4,0.0131717227095678,0.0171223433065794,0.0719983763216515,0.124638236026831,0.329331789278347,0.813409495062389,0.692200062530557,0.669551831076008,0.825164894016692,0.914078063235893,201501970041_R02C01,682
0.603177102978195,0.491101631297291,0.0655408111049226,0.00353851761560011,0.0171463432058276,0.0499319137890355,0.0178635349635977,0.0512010740696193,0.0421708623202698,0.00871962572621228,0.00497350530486327,0.0187842953722601,0.0149924195032951,0.0719454793382358,0.0890177450197147,0.279903763071234,0.755810333047624,0.720559389450077,0.68118747679544,0.850005030964815,0.931067091370692,201501970041_R03C01,614
0.595934919953673,0.496268710044575,0.062024098109026,0.00213220032768767,0.0126199728667011,0.0378010397934331,0.0256762731345262,0.0249283326659948,0.0312387470817194,0.00501566595707567,0.00637916162081772,0.0137597127773587,0.0159776790344006,0.0683765890930062,0.126264410177981,0.350671270240625,0.746617374469841,0.705108535485884,0.702544295941616,0.850405157942682,0.920640077502478,201501970041_R05C01,350
0.607135616476413,0.496654577610726,0.0720796609143738,0.00345059740140996,0.0263387010674331,0.043742395867377,0.0241206827781141,0.0394061604523545,0.0446680529429333,0.00556802626163303,0.00287359187509289,0.0194867964030767,0.0198994520467739,0.0808356350029966,0.114439196370908,0.310620441975901,0.727353151738945,0.668142234102003,0.685835382963183,0.812153708602945,0.908675924869117,201501970041_R06C01,94
0.598830043044016,0.47334701187468,0.0786177228270809,0.00114262226864563,0.0143170670863017,0.0740222312557962,0.027891535083286,0.0609572828953548,0.0441724515386186,0.00163456489331793,0.00257016875891497,0.00746500517882329,0.0181794191676417,0.0775692568957595,0.126936027401396,0.333125376021815,0.740085716763714,0.704840733541537,0.723284409766812,0.838966800121903,0.915338654795844,201501970041_R07C01,213
0.645401944905324,0.518918004009284,0.0612176783920231,0.00156821951955686,0.0299797423481591,0.0475061592555045,0.0212497380238566,0.08189195708325,0.0361177832996993,0.011533683749027,0.00692393642944446,0.00991224325986005,0.0127141045900175,0.0693252770086997,0.119761298386894,0.241141441515458,0.722157844183424,0.650711556422498,0.659254795019316,0.799778488394771,0.911645221745838,201501990005_R01C01,594
0.625690247899285,0.491576813080143,0.0744097243535359,0.00606413820408819,0.0245653824546536,0.0492502152630064,0.0181320529962123,0.0558657909409088,0.0445142984794546,0.0139987630593789,0.00599159770563366,0.0105868186720974,0.014807199473017,0.0726602836570934,0.106783903212795,0.284004372959806,0.766283371246213,0.68579700175869,0.709435180499421,0.846352896817146,0.916625275224959,201501990005_R04C01,486
0.661140307102351,0.505380510433992,0.0787286994808525,0.00572533355221799,0.0231999907450766,0.0342389940159877,0.0153336407289765,0.056901532190635,0.0391545759601974,0.0122809157260882,0.00604214217871972,0.0129866286780067,0.0115191407940105,0.0614078765054621,0.107003401812866,0.227040562003468,0.774564123462768,0.700677819320153,0.670592316882405,0.852490814234946,0.908385532663046,201501990005_R06C01,750
0.594249492242392,0.519780857340537,0.0697827408360841,0.00905701274396192,0.0197916491186054,0.0408105855956395,0.0146519935821812,0.0458205334389385,0.0392330301125393,0.00993565165025569,0.00227663081699806,0.0136357383565123,0.0114802803021229,0.0676485991262306,0.124156066554849,0.326876072241466,0.767424590510404,0.680075495361297,0.685866317977948,0.831126056706204,0.917122146527337,201501990005_R07C01,576
0.64768538532864794,0.522043256866336,0.0579449603343194,0.00852509004747041,0.0217336115351018,0.0452477560733724,0.016599910334702,0.0716405396708722,0.0298704723341112,0.0114607363776546,0.0101151827036088,0.00783402804840101,0.0102986842538776,0.0730867449237973,0.102538608880101,0.282251180898328,0.716952897024337,0.659921810216658,0.720094660336422,0.845115184861236,0.893873782520649,201501990006_R01C01,818
0.610819678744821,0.503278401085578,0.066527699411074,0.00598559064862713,0.0190362995365336,0.0403070083382223,0.0200049815187058,0.0622250927255616,0.0402706341530645,0.0025356850861511,0.0112797688019446,0.0127197652842496,0.0150491211504824,0.0742354929191903,0.111952621115918,0.305880403309655,0.770158750306698,0.648768365298602,0.718692518430492,0.825280672860541,0.897293178745422,201501990006_R02C01,386
0.59820022395286,0.497056082469409,0.103795604387936,0.0108342356899323,0.0110807190587454,0.0378025406842639,0.0180157169538962,0.0641577770786185,0.027920416940543,0.0146007758899709,0.014755904272963,0.0100362287964091,0.0101144110224569,0.0499377530328163,0.0944666368912826,0.243960597339622,0.758619570999028,0.64062058932436,0.711263976253423,0.838718397325167,0.912854980575349,201501990006_R03C01,688
0.61745163459662,0.55555752669163,0.0693192124158873,0.013447467496529,0.0114852038430569,0.034819514699754,0.0116977356483511,0.0423712080357869,0.0253004297030153,0.0210002713907658,0.0127704387329345,0.00831891840529902,0.00814184831929016,0.0553653879413956,0.1047525638025,0.258449582444271,0.750092351170412,0.741319313992145,0.68327814232603,0.8331070043251,0.902174754592984,201501990006_R08C01,342
0.601483577719542,0.493619130163511,0.0668898565218231,0.00576441942330579,0.0219489750133561,0.0353255540119218,0.0196160363207566,0.0467398571230212,0.0386747504012115,0.00982357221844408,0.00628791434543315,0.0129903912358575,0.0135844168410185,0.0828869762108689,0.131923423429793,0.285831641698935,0.765456249614969,0.661070034245278,0.687481262439827,0.822678853894199,0.890620282826651,201501990025_R01C01,812
0.620743184329387,0.526511289336476,0.0763361782841328,0.00306634388452138,0.0183100170194736,0.0414852285095678,0.0188899317705294,0.0666342586078769,0.0310747231967174,0.0169815675442155,0.00490977594352949,0.019852686167804,0.0122825896620307,0.0628624490162434,0.0899606990656029,0.234336667706067,0.735352102955937,0.64213469150241,0.684220276581799,0.803565802886363,0.920325572365257,201501990025_R02C01,686
0.631698261612904,0.502101189216467,0.0690421932980235,0.0045355073054396,0.0191831820856863,0.0396855982289977,0.0125430610994591,0.067589558723962,0.0387405075270285,0.00888773069873274,0.00151579189605666,0.016981124032056,0.0176824608113902,0.08473401939228,0.100089785397988,0.297190987945996,0.741767834548104,0.694359216185615,0.697933946426864,0.819530148369436,0.890717436430014,201501990025_R03C01,234
0.588969624343059,0.45436191330438,0.0654359170088285,0.0056655444636377,0.0223336760170854,0.0370646412192578,0.0141630973345245,0.0332471003751049,0.0300654398042028,0.00649062834965151,0.00907190302261986,0.0109808720567601,0.012831236741665,0.0649549278415383,0.105201903221658,0.27346646373616,0.821301154446899,0.694962181301181,0.700531990669522,0.863709728097575,0.914863522831377,201501990025_R04C01,334
0.612195863275522,0.464505035785584,0.0601787474845543,0.0090839858728009,0.0111926637102254,0.0229441115764088,0.0119046957148845,0.0503054651728483,0.0205859488963777,0.0116924261557671,0.0111906579442749,0.0103931928366086,0.0131448251947029,0.0595615652331724,0.0990169916994477,0.231532714589585,0.775354131808559,0.672137959902125,0.714384134778183,0.860751791322861,0.895749349706537,201501990027_R02C01,47
0.580515613368301,0.480839421114719,0.06595902854192,0.00777536973579624,0.0191915133521566,0.0293675383895532,0.0146208230780112,0.0597233370470698,0.0390480808501931,0.0140338834084973,0.0130840274063459,0.0119409137116859,0.00952258003708205,0.0643935217981062,0.114773343154307,0.271092283374591,0.763124103193438,0.706334353705251,0.72491933482469,0.836299623787566,0.89159285348615,201501990027_R03C01,711
0.60212157839912,0.484262768879116,0.0614159413172308,0.00314732653727093,0.0148274649376502,0.0504503248873391,0.0148325335372434,0.0515126684110442,0.0369914471746628,0.012937983397814,0.00813214705657407,0.00869321319184766,0.0128224454326018,0.0519976025345393,0.0916653363567407,0.265640578436956,0.727003297303241,0.634318802068852,0.717470893642969,0.868827686828426,0.901933999255646,201501990027_R04C01,410
0.587462109352601,0.486791776508598,0.0621249667650134,0.00947455923170188,0.0191844668379871,0.0283873452689002,0.0123718407152822,0.058031658062283,0.028601332537579,0.048059609819576,0.030859105643481,0.00802533746063029,0.0108907489329345,0.065675587266724,0.113771200223166,0.256933663244801,0.766228443451355,0.696939412439086,0.68969292347828,0.833777240584626,0.913382389999544,201501990027_R06C01,368
0.634587017604491,0.510402374295408,0.052426446783103,0.00686782249234492,0.0218335955986194,0.0477645090415005,0.0225459796435639,0.0666085801058074,0.0345043200099451,0.0104195090378437,0.00817578706080659,0.0113761079272998,0.0106255187519552,0.0777694519734142,0.10685950661835,0.221171046785041,0.755681502989858,0.647405095437919,0.683422287601526,0.82260190534315,0.923213052460099,201502800002_R02C01,756
0.606369816529731,0.512223802435198,0.0739626178006761,7.1859792334279e-4,0.0232052037981708,0.0418465378876551,0.0186962787375612,0.0851750288745574,0.0343729897186526,0.00838862523752095,0.00423356852711985,0.0166605504172114,0.0174321079201473,0.0676868066162189,0.0971573602923543,0.288678925845621,0.76119432669467,0.649831310716101,0.706549190489374,0.810579269213601,0.902994660531151,201502800002_R03C01,500
0.595123628227537,0.459835445065168,0.0713577543655863,0.00579630244016168,0.0321994884273623,0.035658920065159,0.0155367117112768,0.0637306431646983,0.039229570412267,0.016110397688179,0.0129786003176608,0.0109114377818541,0.0151091140767584,0.0520604708203164,0.105534241958231,0.247623910458063,0.7859655412005,0.679986567491399,0.660977365354119,0.821999211785986,0.909820891247312,201502800002_R05C01,581
0.593182408964059,0.50496359921525,0.0556618750557963,0.00595957899690456,0.0233586273507952,0.0334176081323924,0.015482047174286,0.0556487804401038,0.0251219739419,0.0146171033804776,0.0124430304055327,0.0114716647148686,0.0127545543242184,0.0585767087023742,0.102602760418843,0.242989981107892,0.836736810022623,0.710114385513219,0.690867979459661,0.863133444340413,0.91023854078919,201502800002_R06C01,284
0.605472903166752,0.507901126890173,0.0750173800719061,0.0087461653107550209,0.0160615054633392,0.0290927279359918,0.0204243808683616,0.0538793381259335,0.03315257156862,0.0111853965848658,0.0159840855843679,0.0112153202771991,0.0096199907645446291,0.0735011708081505,0.107080844985306,0.301431964480385,0.779644656412446,0.639443259056382,0.700080660433796,0.84474570657315,0.919393934901335,201502800008_R02C01,784
0.661821684804873,0.483020167671957,0.055007766221042,0.0111564245818431,0.0193651767579695,0.0334278967238588,0.0139898940339373,0.0286522923675898,0.0362837008720126,0.00863819030079945,0.0121008856988593,0.0143474041657956,0.0068587536806515,0.0563489462272769,0.097670723022397,0.21631870859618,0.826602217141596,0.683400651065535,0.696185275738976,0.882908257773102,0.935396820868715,201502800008_R03C01,669
0.58759277700841706,0.495230261793121,0.0709357928891467,0.0073051778129572,0.0169812524860376,0.0472685981538614,0.0152824100058196,0.05158512453628,0.0370003613829402,0.0171271703774201,0.0107360651207135,0.00644163706471277,0.00638452149688083,0.0488305275824975,0.0938478505839275,0.250336964329458,0.76873639265308,0.66056316873481,0.704502038273046,0.829077194399842,0.907987848425446,201502800008_R05C01,285
0.614744726495494,0.528646491082024,0.0533722669741771,0.00875336631012659,0.0218929763738396,0.0876789201984359,0.0248565624529156,0.169964522780381,0.0338500010916717,0.00869472451101738,0.0120970088441828,0.00973939803761867,0.0168267869109605,0.257101699546631,0.173499055439736,0.277359308194349,0.747838775849515,0.676767300165396,0.722511993950836,0.817008183422596,0.906676528411322,201502800008_R06C01,118
0.59423773580537,0.485130488368285,0.0670077602327017,0.0035355284429885,0.0208816919726028,0.0508170236395154,0.0257921300964163,0.0420400250667538,0.0458801469601038,0.00417167476481032,0.00392026566322625,0.00783693212981938,0.018090676205183,0.0844723654162483,0.131317673775865,0.327974479861259,0.755539681714236,0.597672743510195,0.715127599751768,0.793628599200922,0.907778801540907,201502800009_R01C01,729
0.583115273474283,0.508168157772968,0.112044550234042,0.00256278773443428,0.0278835724971971,0.0464509150716313,0.0254655248339707,0.0396512594862891,0.0533770144940802,0.00733399785600267,0.00489574550758389,0.0166321996806898,0.0214341567797221,0.101056962305339,0.174126444535231,0.372235936009889,0.754249153517338,0.674977452506448,0.71531432578843,0.774591043599086,0.908426401066339,201502800009_R04C01,492
0.603880252829948,0.500489573840968,0.0712534225960786,0.00317541597822219,0.0259706772535609,0.0437642439410853,0.0266285332710524,0.0420365175993367,0.0395964688924768,0.0076691631006814,0.00476099220874504,0.0149567918812836,0.0174524923208038,0.0653226323793252,0.123312296013121,0.272386852861131,0.729722129785338,0.678014383200234,0.675825342652164,0.809332779507859,0.890435998938343,201502800009_R05C01,639
0.610224232123879,0.507306584657776,0.0613921001109898,0.00410380022575518,0.0253681156641569,0.0305983375287534,0.0124807786813591,0.0522768078957811,0.0298339164855423,0.00943491655769317,0.00689473413321387,0.0102201001530272,0.0176822261342184,0.0554811210837922,0.113948468343156,0.233015451882688,0.803258769230981,0.747083235070021,0.693766295196898,0.84399039796653,0.921998163469262,201502800009_R08C01,452
0.591664943592141,0.496249727646045,0.0694769818330009,0.00723613620041129,0.0201377203213248,0.038187244000854,0.0217790863848455,0.0925225014627582,0.0281544947446837,0.00683486669202519,0.00875732328992894,0.0170289393956373,0.0212966499703634,0.114719175168074,0.099226030932112,0.299545413875601,0.783415955465481,0.730630584993099,0.730338077495776,0.819883504267306,0.915886803868676,201502850022_R03C01,787
0.608125667642695,0.5270609679084,0.0520748779637878,0.00359954506235456,0.0241819041479843,0.0448556775735425,0.0195958896188951,0.0519076781523696,0.0420049387633398,0.00771157138979881,0.00816599048887246,0.0155154633099654,0.0149484262689039,0.0558898912838068,0.108266276570329,0.261075172484006,0.76587510978196,0.694082773384999,0.697192019187793,0.849977989180313,0.899187029964533,201502850022_R04C01,670
0.590928667842149,0.485892733087052,0.0562733879521333,6.3722705464056e-4,0.0202690336863907,0.0300947689929348,0.0244424428250725,0.041787246133599,0.0277020133338199,0.00973441429305349,0.00943543185968671,0.0134908404904241,0.0138412131750139,0.068203102856237,0.0922748736969776,0.269294015928761,0.79444440372253,0.673432305014508,0.708396343466021,0.841082399560762,0.918622676642454,201502850022_R05C01,192
0.569795961549011,0.487943756441194,0.0630159560461644,0.0039846061899112,0.0193136613164664,0.0522401701321063,0.0313454167876616,0.0484663506560669,0.032174514778723,0.00644640507369528,0.0124683073905374,0.0144155225008916,0.0155009560882836,0.0674188991660917,0.0994053714145855,0.282703697960581,0.773981647506211,0.744727198810491,0.700489906298952,0.843391647606897,0.919222049250268,201502850022_R08C01,316
