"","cg18624348","cg11571772","cg14489346","cg07462804","cg22186374","cg20142271","cg26162932","cg12572049","cg10695325","cg04343891","cg01304890","cg16117799","cg22961278","cg07857469","cg01789499","cg09595050","cg14197071","cg27111250","cg10129063","cg27639662","cg03404272","cg06440348","cg21082141","cg09560763","cg05452645","cg06373870","cg03463411","cg04235768","cg26299084","cg10694470","cg27018912","cg05059566","cg06307913","cg27242132","cg18073471","cg11388320","cg04214966","cg22902505","cg02732915","cg02941135","cg10880006","cg05522011","cg15556886","cg05974274","cg14326413","cg22054918","cg20817902","cg23874561","cg18235100","cg11983124","cg18954401","barcode","foliocc"
"11",0.0151867269033413,0.055835593007591,0.0867549672563969,0.0295894685270685,0.0392218513930091,0.0198533172495188,0.0236631503076359,0.0310589277201959,0.0535889054771069,0.0293811851432406,0.127049827726638,0.245886614804621,0.15704447241818,0.407191093752465,0.922308978000328,0.86098794417707,0.886402867090943,0.730642465370613,0.632820673137979,0.743641039911527,0.788239162338599,0.896399579742333,0.844120698659254,0.902133158781634,0.549702574367332,0.426908370211085,0.362368093346555,0.125543455969132,0.210992284595584,0.237086895064067,0.222184998289143,0.182975548210799,0.325774916858535,0.190494694772766,0.170434529864727,0.369053250033641,0.170268534031967,0.481719854225677,0.942862994452195,0.935911869851841,0.871985667397199,0.977326650174753,0.0419978291283366,0.0374547618187735,0.0277404468526589,0.0173854285223242,0.0153014122263776,0.00862634271887295,0.0426185337258835,0.0748333601421218,0.194498341913519,"201501960040_R01C01",496
"12",0.0109795020336113,0.0606562267752792,0.0953460766396011,0.0148673968048279,0.0466508924706523,0.0199139090684345,0.0238226438276535,0.0264484501129794,0.0642841248570049,0.0301610695035252,0.136237075556348,0.233369676326799,0.232296645614138,0.379373482630417,0.927185567233093,0.907883761359097,0.894576714878902,0.767841361598838,0.667255971285695,0.759479663811427,0.798873526905314,0.889565094326758,0.882972261586194,0.913694244819806,0.538789813914781,0.422243930474621,0.40809651538448,0.175766815661251,0.227656785168425,0.284080065535545,0.27584498631712,0.232611607981055,0.386784230618834,0.266752114884339,0.214382603352907,0.436820904314186,0.21899149576579,0.565287823012968,0.941291239154055,0.940937492268452,0.901132630794734,0.974926242469244,0.0395573596869095,0.0462404267470309,0.0304206144746846,0.00924292064511077,0.0146034593697544,0.00472578408936319,0.034801450619847,0.078451003153524,0.196689647133123,"201501960040_R03C01",734
"13",0.0112313519003029,0.0577630598319429,0.0562399747070287,0.0296346414825743,0.0359039493247555,0.0166561880210732,0.0248314993395259,0.0435537194855144,0.0686060076877779,0.03451708012512,0.161899262402793,0.228372676609115,0.193114010205539,0.401122989353356,0.880692627902959,0.737495064195721,0.720227426106198,0.596272977776507,0.49851154067523,0.596761177198163,0.629199434240416,0.790698595099055,0.765533242350063,0.915136887800566,0.484273551647768,0.380497141552123,0.310334991155558,0.100947378849168,0.197948782971796,0.242976292415967,0.233470902248383,0.194551974657279,0.345678567544504,0.178425966587923,0.219334125088518,0.34965827184954,0.255051793615634,0.458491402168649,0.940651177739142,0.90753487917403,0.6977724082087,0.754362537834376,0.0289574791377806,0.0296322328301479,0.0245235573920946,0.0135591229059527,0.0185423665507409,0.00385739848379385,0.0460642888256935,0.13821435467765,0.237094780213366,"201501960040_R05C01",648
"14",0.0148390738224498,0.0480527206047559,0.035858801840554,0.0244315383233372,0.0316491658045042,0.026567263421805,0.018896152827768,0.0353416897518342,0.0681964211518241,0.0276466684311223,0.162672361047489,0.239270483354261,0.192822382931914,0.419703840992696,0.933583469124541,0.878307195781504,0.874160496984357,0.724225749590825,0.618679952866886,0.746897877754336,0.780614827765842,0.899719191544762,0.873230482213412,0.907917376759191,0.508208619074634,0.426183352087041,0.36087976481725,0.137097713542352,0.189617477334017,0.243096909038677,0.205300626942649,0.181372816530671,0.280536862604998,0.217752067801675,0.223069702212029,0.368811985724221,0.250963922354896,0.470587726736364,0.93193526468688,0.944407342228166,0.859597186745366,0.966044618315242,0.0266269315169197,0.0340343632613781,0.0233870669567513,0.00390714929482446,0.0163717822446326,0.00740440073655171,0.0206621187685326,0.0774181918113359,0.214033226453153,"201501960040_R07C01",76
"15",0.0221374397193181,0.0362661301407703,0.0407069554609612,0.0204416279540603,0.0403405865666892,0.0156021132886175,0.0309302050691358,0.0278056912088109,0.0756452698950116,0.0391689977093571,0.135540352035687,0.22295099356931,0.217789778437031,0.425905825119092,0.931867257542829,0.898184564710448,0.916214750872161,0.781824083953033,0.686097203350303,0.78567834774853,0.808845863584188,0.916221547419107,0.874091829268586,0.894957209966767,0.564678876423501,0.459354928505473,0.383978311787631,0.131882604370934,0.233197969246219,0.261902912877575,0.220383883885451,0.189393239660131,0.309471289644977,0.204998940458584,0.169793568254605,0.37878367498567,0.237458191516748,0.520875286981199,0.933659656610011,0.928785261301129,0.898522807181043,0.964107964804869,0.0531867198662575,0.0450198970140551,0.0236892906363193,0.00389837402781254,0.00995353722643206,0.0113007734146296,0.0315377917624597,0.0739576941226316,0.226804238417892,"201501960040_R08C01",460
"16",0.0108250904280384,0.0650353266962775,0.0612097531730799,0.0282008054823483,0.0412209580913095,0.0287716679902827,0.0209911349020168,0.029733544144823,0.0678758234680217,0.0223869199137468,0.130636372492191,0.206677345093776,0.173534136171501,0.384365766694011,0.939819699887873,0.896943039398124,0.920909725731186,0.820788852877258,0.706162953216741,0.809154529901638,0.819804885455762,0.916787128388464,0.883822185387771,0.894226893588405,0.486243218352492,0.409978464690864,0.371699884612692,0.136217109116368,0.191219173825081,0.22437868004261,0.211019487023043,0.171729468272852,0.320263600107286,0.202536330026377,0.184247096558803,0.354241354381476,0.250057495477028,0.5198538014109,0.927560318314205,0.9516500114861,0.907405259593652,0.961794584916528,0.0221003617691411,0.0288896814000081,0.0203362329887339,0.00280994697597234,0.0229864258383709,0.00887957130399551,0.0398596933675293,0.0888641553457733,0.162780762207457,"201501960059_R03C01",2103
"17",0.0107034883789117,0.0477529500516714,0.0609657810609289,0.0372116932615233,0.0388674371018434,0.0175673281087991,0.0214399692526743,0.025440847952037,0.0622161738274348,0.0207526942411515,0.0998360165922054,0.169557361401951,0.135052899506411,0.336490961263836,0.914983672350472,0.801465219388546,0.850509988995441,0.665659587899702,0.559096299680343,0.67108476079303,0.698377128129199,0.811089392482106,0.812847502232737,0.9215028820938,0.510934609511182,0.422630913757092,0.368902023266568,0.158644538642288,0.220069515554233,0.251242211550919,0.233950767291534,0.217037281646571,0.349197139148402,0.200450440373521,0.206141363791054,0.432121831097579,0.215101870338248,0.452451032373818,0.935350753390659,0.906480077181096,0.783973497195496,0.861335025714615,0.0337818068199351,0.0398131111015317,0.0157252375787615,0.008217984629696,0.0171790600660009,0.0122665764309537,0.040700583141784,0.0874386036544588,0.175506607529306,"201501960059_R04C01",95
"18",0.0232728441555628,0.0399253530963371,0.0822055154114942,0.026134093188647,0.043849596427131,0.033063216709523,0.0201388295835687,0.0345669602566211,0.0856471146728522,0.0291825513318605,0.0992315640737162,0.20047284308156,0.101088291405816,0.314064565853364,0.913389107071477,0.801790398685745,0.757686289407314,0.625620945114199,0.523053085783158,0.64135121394808,0.666099673311447,0.781621688148114,0.750214827107511,0.909387840769205,0.481125089779744,0.37760415801031,0.306751948729252,0.125392640514975,0.171589393503562,0.15872506596909,0.147747317489813,0.134852296303845,0.26832413871753,0.183437243984631,0.121896304154623,0.327321755828104,0.182490905727246,0.401587645523415,0.921108696710263,0.928597353676981,0.708425997788695,0.804444901568192,0.0290456271705046,0.0339911697384818,0.017924021299368,0.00881613995622401,0.0181174678138642,0.011012696606711,0.0459795367250333,0.0827226089617807,0.173865417622723,"201501960059_R05C01",272
"19",0.0210290216210367,0.0505059240700184,0.0930676589509373,0.0139155921364472,0.03174659410079,0.0142975719862661,0.0109492966900177,0.0247861972805058,0.0583633214715186,0.0405646114863868,0.156244678587356,0.294533518318588,0.269261928839647,0.4012098275718,0.919455302264999,0.859917174514288,0.873615320182954,0.717450015853569,0.599861176098415,0.715324985451847,0.722073825343701,0.874693553624658,0.839651225861157,0.881993643786153,0.43651502019351,0.306980199673724,0.260293537902093,0.0754555500725099,0.14022654854356,0.163440346761632,0.143491965733701,0.161203172906632,0.259723378014952,0.205878977338565,0.210758535527936,0.383515087139701,0.265679007468408,0.47327118485078,0.937399863429363,0.920424450820022,0.804794779477013,0.853993641918518,0.0418175098732073,0.0596180475586179,0.0239163957942232,0.00835440029581597,0.0134550915631644,0.00714913148118531,0.0346449558072596,0.0889581639887461,0.2063080746142,"201501960059_R06C01",759
"20",0.0124713676507884,0.0401428803305525,0.0603980114333118,0.0215731977853016,0.0378759097857138,0.010212054261846,0.0202253280269346,0.0304836033637008,0.0737300276127772,0.0323454472783416,0.128933445565069,0.234239197708716,0.189865289387754,0.409816154654608,0.930610639728984,0.922974521352581,0.916510816942211,0.848225396177745,0.73510386444256,0.837250047115938,0.840736434683155,0.947691233239571,0.901869424365623,0.928504753612498,0.619616148417026,0.507834659360122,0.456416510038101,0.242383829824327,0.326397706195199,0.364722262083975,0.332150742797076,0.320072289696795,0.463632654853339,0.282372582513387,0.311393265063991,0.467965900935818,0.242875737102675,0.586555905275473,0.940420143737706,0.93941684728013,0.939197762229196,0.985374930595671,0.0433184964196261,0.0405368227520706,0.0149578852424361,0.0037777017237134,0.0187543284851029,0.00121895368488934,0.0407366709497204,0.0811943699247073,0.18960359565562,"201501960059_R08C01",659
"21",0.013355787484384,0.0434882410353223,0.0684290559407595,0.0290908684965714,0.0564764635685023,0.0214438377196385,0.0205270265090474,0.0234253495177375,0.0840440883180478,0.0221539101899737,0.166139839309887,0.281973408914373,0.205585613200835,0.442519697151182,0.934292701233494,0.899281499719178,0.916530704224961,0.821278050333378,0.714297724434335,0.823244165276968,0.825917868451584,0.901498095416143,0.8535313444117,0.905724300271228,0.530212997936685,0.4566104601633,0.417725406681922,0.204804051242564,0.296593488736628,0.328991525346838,0.304783260454838,0.289399338512508,0.444092490472493,0.294641930070313,0.279046263872815,0.489649509461874,0.26231881339769,0.583971121733804,0.946507429294116,0.941371823725625,0.90249795201549,0.9750110664611,0.0294171615258103,0.0361705722588648,0.0243739343771319,0.00698014301558174,0.0190043997734015,0.005603314943771,0.0285907724038642,0.0955576908810598,0.220502562960974,"201501970019_R02C01",650
"22",0.0200080889593222,0.0604001036045991,0.0796344484369841,0.0248271326510268,0.0565525709341236,0.0269489926579173,0.0214246131516079,0.0253663071068546,0.0829006266602637,0.0212029353569131,0.113066076676724,0.218353261875459,0.148060773818442,0.33811790912112,0.786721820596417,0.661179847038163,0.587808236667486,0.496161190367238,0.424531028671562,0.511813597370165,0.530072673319892,0.707453269630723,0.758133885611686,0.907091071222453,0.326446876347019,0.244385239854314,0.177558740044363,0.0647017438174616,0.120831765878912,0.130656101759752,0.114162776048753,0.109333095623645,0.244055357394635,0.133612479953091,0.144218004786484,0.334237173713135,0.193619947895824,0.391311493970809,0.918178989355719,0.887066262555407,0.568249784167943,0.648859377193525,0.0420075582453097,0.0471708799985023,0.021622246964319,0.00761570076003202,0.0267451066452018,0.00933340418060825,0.0340724415129746,0.0859159618647392,0.224749595044795,"201501970019_R04C01",746
"23",0.0177182558305023,0.0464159113575155,0.0448441916360123,0.0193966095773274,0.053076680791301,0.0312809091337158,0.0198597172169794,0.0246786336072255,0.0812293881944143,0.0275368566590557,0.13734215921695,0.228616978207918,0.234517470846714,0.43162698718288,0.920003736614481,0.916431882474693,0.892922541114952,0.821111723463327,0.704507546484401,0.801180464830319,0.821551739504729,0.900910816008836,0.877031873117266,0.894763988432921,0.440998396253335,0.369661304303442,0.326156660178521,0.119913235154844,0.193920283308662,0.223343723788933,0.205644296529176,0.183698431873109,0.271575870236213,0.224849006472618,0.244969100338934,0.451962339357645,0.207946913185507,0.510479435210307,0.932828203436336,0.938673479954779,0.864776657065015,0.975816553341444,0.0372691058125303,0.0530864826693651,0.0225837528134705,0.00642066851712067,0.0147189824784406,0.00638352369873683,0.0332539550088982,0.0721000490375896,0.18425418339253,"201501970019_R05C01",262
"24",0.0154122406664135,0.0603720016414892,0.0487304345633397,0.0285242495635416,0.0453010598217475,0.0284521877489765,0.021870007853915,0.0291532237339675,0.0746724229765184,0.0370807107169597,0.150702226928515,0.317753547489191,0.250165640915123,0.469597527902309,0.926005323393234,0.938041051489423,0.915309020996191,0.842758869610933,0.761908377567618,0.824143238101868,0.848719477986421,0.921889340441358,0.918362821676079,0.896709574724265,0.598191827729272,0.519904221947703,0.467554179222029,0.329154016999171,0.42267933518078,0.420946316667873,0.411707656727584,0.417767650690286,0.517797659164097,0.40909446298081,0.399293292408917,0.539773042632651,0.297222357912281,0.633457552162809,0.930911263372492,0.940731954362269,0.927481426571245,0.980475169684631,0.0303620811217276,0.0591403887264329,0.0189752500441128,0.00599671457859112,0.0219405913950861,0.00293022046395701,0.0380629866959773,0.0883635601974098,0.19916250499201,"201501970019_R08C01",714
"25",0.0209983407774312,0.0528008225605019,0.0824320341497724,0.0267214284212041,0.0342102597327594,0.016411420242559,0.0199202839613646,0.0234109908239701,0.0779676631552084,0.0336322146296612,0.110594692765426,0.25176785792884,0.174233137498181,0.37570062447644,0.87897550858123,0.753586820047374,0.719473317498495,0.648727532817825,0.542980041785748,0.629240669403783,0.667472715219733,0.842112550098717,0.818827674729661,0.899325493577971,0.500910201724576,0.428470208759855,0.354799210608195,0.133605303547035,0.160087371910144,0.202130700700784,0.182048365443786,0.155285989964096,0.29558806852417,0.164503464560424,0.15229429326917,0.306387865146862,0.205740731845152,0.427093414327371,0.937263114331425,0.92350907320637,0.747954528771398,0.876007379611771,0.0367970762572291,0.0286573011583827,0.019109816209322,0.0170159702398691,0.0173286072759503,0.00740004157081593,0.0394987495221392,0.106398478242712,0.200054302552128,"201501970023_R01C01",695
"26",0.0308407383358305,0.0450984612276668,0.0524596017680086,0.0162373467530251,0.0498022907364405,0.0275592299751265,0.0100581883506899,0.0192335210345416,0.0682419479609465,0.0395178734025597,0.154945298474712,0.24051710122081,0.254627866021989,0.438744337223642,0.928979173777674,0.914537384672637,0.924071753724721,0.814122614321272,0.684920328853584,0.840929420325277,0.831761328529733,0.911077969084717,0.868942757277315,0.897056539860992,0.495251402945394,0.416751605120303,0.379064523493399,0.166395434602589,0.246449609035748,0.278953398645996,0.23999776772621,0.241548287176601,0.35695956270246,0.327594425785468,0.264574814882029,0.435117045994949,0.240629994505785,0.55273518574964,0.944823538266731,0.927455770859086,0.881315104896638,0.964464663243241,0.060953761061065,0.0503241271963992,0.0261378460760056,0.0209950096747778,0.0147023206944491,0.0071957436062775,0.0430418699179458,0.114531735789988,0.233196358148391,"201501970023_R04C01",827
"27",0.00936456301767077,0.0506938884997334,0.0523109386455962,0.0221517424175831,0.0392308012873951,0.0100310591318317,0.0206117755857999,0.0294452264619218,0.0692270364975689,0.0302980170455739,0.134838339233995,0.186497337349457,0.228419692115741,0.402936395468485,0.952313472493232,0.913809734393284,0.943659734635085,0.871355920851344,0.730729381360601,0.822175148481281,0.834907423808704,0.938989923866683,0.894147788305766,0.911434058701118,0.537150354271463,0.444767340623204,0.410295375946722,0.194141250716337,0.246900110219905,0.290681999097505,0.265983030627784,0.254791225457786,0.385947794271553,0.336850956249899,0.30829902616679,0.474758846271316,0.289444449164849,0.561231866609873,0.934951399823683,0.946444080570441,0.908312188823221,0.982700916133324,0.0508172985728401,0.0398377807146342,0.0257776562677721,0.00950264169438808,0.0175628876813108,0.00582583919513267,0.0337313258848582,0.095157829681052,0.215222717981302,"201501970023_R06C01",346
"28",0.0195360141868167,0.053275623560505,0.0630109281561566,0.0264150226117615,0.0457290533278523,0.0135519920259861,0.0214581893726742,0.0205867408309294,0.0755615374732125,0.0356817575828089,0.125850231949042,0.190871162010687,0.210836176148476,0.407456966906153,0.932145593981139,0.870215728992606,0.9050063007807,0.757805814178343,0.643809689103073,0.747031199249683,0.799738465350664,0.880095521019333,0.860768054376501,0.923001933988192,0.579390618547017,0.474089215174547,0.424040877722414,0.165150260140544,0.221296960013672,0.29515910524412,0.265894547654121,0.236168012698565,0.370583675962467,0.237467041035194,0.242293678598156,0.454774751171664,0.241511297986102,0.519252745104391,0.940687966707211,0.933026774816812,0.86883999846843,0.951919834683202,0.0258694349768609,0.0431771316571706,0.0202311543699244,0.00664298269684646,0.0160349059747317,0.00969502292285876,0.0446387096001739,0.104006431785183,0.209583242188374,"201501970023_R07C01",2006
"29",0.0231571831288062,0.0496986383094168,0.0731746796160702,0.0164748110857687,0.0399007813541519,0.0176134584049649,0.0212788421879487,0.0395511145142861,0.072699527691805,0.0356276545980568,0.126863947276507,0.20890156993874,0.188759015038045,0.428795133433222,0.936794001955919,0.927339180622701,0.926400668277703,0.853194615709862,0.757813055056415,0.824689719345416,0.865882243489061,0.940953368329644,0.904738258672584,0.90602034564069,0.621339227835701,0.495911239585998,0.462956929088401,0.240255382991104,0.285403786611871,0.319014759113717,0.309886802774234,0.278165705537655,0.400585932312519,0.340327458563365,0.299891736690175,0.452754524779504,0.247402975268512,0.576575604202328,0.947240749720521,0.945672619045782,0.904491462477389,0.973455202564531,0.0489800905426886,0.0424281128888087,0.0227432000169403,0.00903452278262582,0.0146574791871204,0.00666180289408877,0.0435426726579416,0.088904262995995,0.17659992098907,"201501970023_R08C01",270
"30",0.0140611445937081,0.0607426489928176,0.0841348248709616,0.0275989305781632,0.0528184347070032,0.0247709068751548,0.0240122987133154,0.0264212641886449,0.0617740967293915,0.0120774222830031,0.117137522168736,0.223979460705969,0.23525750105798,0.383068746066401,0.909719779954278,0.927800565454564,0.898414658332892,0.788634810966843,0.693290592155455,0.779521804197244,0.850407914497279,0.899191475733036,0.880507361489571,0.904865415732989,0.448278798850427,0.358041874294283,0.33604032092672,0.128320168346962,0.178785697477658,0.203736030284451,0.173798323859297,0.160832105296736,0.287282771687195,0.238501369494143,0.231591229696154,0.366464112029993,0.217698672918509,0.473430987606007,0.925290371610049,0.913417835658421,0.887856134550371,0.98141246775249,0.0440504935981882,0.0346930693805721,0.0238930528010145,0.00625835679244503,0.0198856021010041,0.0030033042614161,0.0350737387539689,0.101897266930666,0.194195160524087,"201501970036_R01C01",267
